date,Temp,Rel Hum,Wind Spd,Dew Point Temp,Stn_Press,Wind Dir,weekdays,days,num_accidents
2017-05-04,11.641666666666666,42.875,4.916666666666667,-1.1958333333333333,101.26208333333334,21.416666666666668,0,3,61
2017-05-05,8.604166666666666,89.25,6.5,6.891666666666667,100.22708333333333,11.541666666666666,0,4,58
2017-05-06,13.2125,84.45833333333333,6.75,10.341666666666669,98.65791666666668,13.125,1,5,64
2017-05-07,8.266666666666667,80.375,6.208333333333333,4.970833333333333,99.09,22.5,1,6,32
2017-05-08,3.270833333333333,72.91666666666667,5.041666666666667,-1.1958333333333335,99.9925,24.416666666666668,0,0,51
2017-05-09,4.504166666666666,66.75,4.041666666666667,-1.3583333333333334,100.71083333333333,25.83333333333333,0,1,58
2017-05-10,8.566666666666666,59.54166666666666,8.083333333333334,1.0541666666666667,100.95125,15.333333333333334,0,2,45
2017-05-11,9.666666666666666,76.58333333333333,9.0,5.679166666666667,100.97,3.2916666666666665,0,3,56
2017-05-12,12.841666666666669,70.08333333333333,7.916666666666667,7.1875,100.7975,5.958333333333333,0,4,74
2017-05-13,14.058333333333332,70.16666666666667,6.25,8.345833333333333,100.32666666666668,22.73913043478261,1,5,52
2017-05-14,10.183333333333334,86.0,6.791666666666667,7.891666666666667,99.75166666666668,12.5,1,6,49
2017-05-15,15.516666666666666,60.458333333333336,11.416666666666666,7.05,99.70291666666668,19.916666666666668,0,0,62
2017-05-16,17.179166666666667,54.54166666666666,5.375,7.475,100.38541666666669,25.916666666666668,0,1,64
2017-05-17,22.2625,54.458333333333336,7.958333333333333,12.358333333333334,99.97166666666668,19.95833333333333,0,2,63
2017-05-18,25.46666666666667,53.458333333333336,9.416666666666666,14.941666666666668,99.62,18.83333333333333,0,3,77
2017-05-19,15.129166666666668,52.333333333333336,11.0,4.483333333333333,100.49166666666667,15.416666666666666,0,4,67
2017-05-20,11.891666666666666,40.5,8.666666666666666,-1.6625,101.91666666666669,8.333333333333334,1,5,60
2017-05-21,15.495833333333332,40.125,5.333333333333333,1.25,101.68541666666664,16.333333333333332,1,6,50
2017-05-22,11.5125,90.54166666666669,7.25,9.9625,100.59833333333334,18.666666666666668,0,0,36
2017-05-23,15.733333333333334,66.08333333333333,5.541666666666667,9.079166666666667,100.17208333333332,22.58333333333333,0,1,65
2017-05-24,18.37619047619048,60.85714285714285,4.333333333333333,10.085714285714284,99.94380952380952,13.666666666666666,0,2,66
2017-05-25,15.466666666666669,73.54166666666667,8.25,10.3625,99.96833333333332,11.333333333333334,0,3,60
2017-05-26,12.930434782608694,82.69565217391305,8.521739130434783,9.986956521739131,99.6426086956522,7.043478260869565,0,4,52
2017-05-27,16.820833333333333,66.125,4.833333333333333,10.166666666666666,100.23833333333332,24.33333333333333,1,5,54
2017-05-28,20.079166666666666,56.54166666666666,6.125,10.379166666666666,100.23125,19.58333333333333,1,6,49
2017-05-29,15.0375,81.45833333333333,7.541666666666667,11.695833333333333,100.33208333333332,20.541666666666668,0,0,68
2017-05-30,14.7,87.04545454545455,7.681818181818182,12.545454545454543,100.54454545454546,18.77272727272728,0,1,56
2017-05-31,17.40434782608696,69.1304347826087,6.173913043478261,10.81304347826087,100.23956521739132,20.95652173913044,0,2,70
2017-06-01,15.295652173913044,59.91304347826087,6.086956521739131,7.317391304347827,100.08695652173913,23.0,0,3,81
2017-06-02,11.391666666666666,74.5,4.25,6.795833333333333,100.29,24.70833333333333,0,4,66
2017-06-03,13.108333333333334,75.0,4.25,8.620833333333334,100.42875,30.58333333333333,1,5,60
2017-06-04,17.129166666666666,63.708333333333336,4.833333333333333,9.891666666666667,100.3375,24.125,1,6,42
2017-06-05,14.345833333333331,87.95833333333333,5.166666666666667,12.329166666666666,100.09208333333332,8.625,0,0,81
2017-06-06,12.6,84.5,7.5,9.95,100.47583333333334,11.375,0,1,50
2017-06-07,18.2875,60.458333333333336,7.541666666666667,10.166666666666666,100.5875,22.70833333333333,0,2,73
2017-06-08,21.53333333333333,55.0,7.041666666666667,11.595833333333331,100.34833333333334,24.375,0,3,80
2017-06-09,21.445833333333336,46.66666666666666,5.291666666666667,9.454166666666667,99.57916666666668,22.58333333333333,0,4,72
