"Id_Intersection","Date","Longitude","Latitude","Intersection_1","Intersection_2","Autos","Bus","Camions","Camions articules","Camions legers","Camions Lourds","Camions porteurs","Motos","Pietons","Tous","Velos"
1252,2018-09-27,-73.694287,45.542786,"Bois-de-Boulogne","Saint-Réal/Salaberry",4521,152,0,0,0,85,0,0,985,0,137
1253,2019-09-26,-73.693042,45.534623,"Dudemaine","James-Morrice",4906,113,0,0,0,55,0,0,471,0,132
1254,2019-09-26,-73.690683,45.536465,"Dudemaine","Pasteur",3654,111,0,0,0,50,0,0,782,0,121
1260,2018-08-30,-73.642157,45.505314,"Côte-des-Neiges","Jean-Talon/Laird",18130,89,0,0,0,539,0,0,627,0,108
1260,2021-10-27,-73.642157,45.505314,"Côte-des-Neiges","Jean-Talon/Laird",18241,135,0,30,0,0,466,0,504,0,90
1265,2019-06-20,-73.671632,45.555336,"Berri","Gouin",12391,95,0,29,0,0,248,0,242,0,140
1266,2018-02-20,-73.668654,45.554479,"Berri","Henri-Bourassa",24255,773,387,0,0,0,0,0,2400,0,15
1266,2019-06-11,-73.668654,45.554479,"Berri","Henri-Bourassa",39506,1263,0,116,0,0,828,0,4105,0,346
1268,2020-11-10,-73.665035,45.563636,"Christophe-Colomb","Gouin",929,1,0,0,0,0,18,0,293,0,1175
1271,2021-05-05,-73.686646,45.547169,"Gouin","Hôpital de la Merci",4530,127,0,0,0,61,0,0,152,0,3
1272,2018-02-20,-73.671072,45.556001,"Gouin","Lajeunesse",9213,79,138,0,0,0,0,0,169,0,8
1272,2019-06-20,-73.671072,45.556001,"Gouin","Lajeunesse",9458,177,0,15,0,0,179,0,302,0,223
1273,2018-02-28,-73.669543,45.557267,"Gouin","Millen",3760,107,37,0,0,0,0,0,451,0,0
1274,2021-04-28,-73.668183,45.558653,"Gouin","Saint-Hubert",3479,86,0,0,0,46,0,0,698,0,60
1275,2021-04-28,-73.674332,45.551364,"Gouin","Saint-Laurent",4726,130,0,0,0,82,0,0,355,0,53
1276,2019-08-06,-73.679802,45.548234,"Gouin","Tolhurst",6654,240,0,0,0,90,0,0,345,0,1311
1276,2019-08-07,-73.679802,45.548234,"Gouin","Tolhurst",6720,226,0,0,0,82,0,0,451,0,544
1276,2019-08-08,-73.679802,45.548234,"Gouin","Tolhurst",7085,231,0,0,0,114,0,0,374,0,886
1277,2021-04-28,-73.676912,45.54961,"Gouin","Waverly",4015,137,0,0,0,99,0,0,586,0,441
1278,2018-02-20,-73.66821,45.55522,"Henri-Bourassa","Lajeunesse",20909,829,335,0,0,0,0,0,1805,0,4
1278,2019-06-11,-73.66821,45.55522,"Henri-Bourassa","Lajeunesse",33865,1224,0,68,0,0,744,0,6885,0,372
1280,2021-11-09,-73.675275,45.543366,"Henri-Bourassa","Meilleur",21831,640,0,69,0,0,568,0,686,0,331
1281,2018-02-28,-73.667566,45.55671,"Henri-Bourassa","Millen",16559,1165,277,0,0,0,0,0,4534,0,4
1282,2018-02-20,-73.669046,45.553698,"Henri-Bourassa","Saint-Denis",16546,699,296,0,0,0,0,0,2743,0,8
1283,2018-02-20,-73.667148,45.558348,"Henri-Bourassa","Saint-Hubert",18097,808,274,0,0,0,0,0,1830,0,2
1298,2018-09-18,-73.635358,45.549221,"Crémazie","Saint-Hubert inter, Nord",31018,533,0,0,0,917,0,0,3135,0,57
1298,2018-09-19,-73.635358,45.549221,"Crémazie","Saint-Hubert inter, Nord",30077,550,0,0,0,834,0,0,3327,0,65
1298,2018-09-20,-73.635358,45.549221,"Crémazie","Saint-Hubert inter, Nord",32115,539,0,0,0,978,0,0,3332,0,58
1298,2019-09-10,-73.635358,45.549221,"Crémazie","Saint-Hubert inter. Nord",29886,504,0,0,0,933,0,0,3148,0,104
1298,2019-09-11,-73.635358,45.549221,"Crémazie","Saint-Hubert inter. Nord",32074,561,0,0,0,943,0,0,3157,0,91
1298,2019-09-12,-73.635358,45.549221,"Crémazie","Saint-Hubert inter. Nord",33714,530,0,0,0,1328,0,0,3206,0,118
1299,2018-09-18,-73.634784,45.549023,"Crémazie","Saint-Hubert inter, Sud",34146,506,0,0,0,1050,0,0,1121,0,77
1299,2018-09-19,-73.634784,45.549023,"Crémazie","Saint-Hubert inter, Sud",34596,514,0,0,0,1105,0,0,1175,0,55
1299,2018-09-20,-73.634784,45.549023,"Crémazie","Saint-Hubert inter, Sud",35765,536,0,0,0,1164,0,0,1136,0,88
1299,2019-06-10,-73.634784,45.549023,"Crémazie","Saint-Hubert inter. Sud",14538,177,0,0,0,244,0,0,168,0,41
1299,2019-06-11,-73.634784,45.549023,"Crémazie","Saint-Hubert inter. Sud",33895,511,0,0,0,1068,0,0,430,0,61
1299,2019-06-12,-73.634784,45.549023,"Crémazie","Saint-Hubert inter. Sud",34545,520,0,0,0,1171,0,0,513,0,134
1299,2019-06-13,-73.634784,45.549023,"Crémazie","Saint-Hubert inter. Sud",35574,515,0,0,0,1137,0,0,380,0,72
1299,2019-06-14,-73.634784,45.549023,"Crémazie","Saint-Hubert inter. Sud",37137,526,0,0,0,1105,0,0,302,0,34
1299,2019-06-15,-73.634784,45.549023,"Crémazie","Saint-Hubert inter. Sud",33731,203,0,0,0,415,0,0,229,0,33
1299,2019-06-16,-73.634784,45.549023,"Crémazie","Saint-Hubert inter. Sud",28888,194,0,0,0,263,0,0,203,0,41
1299,2019-06-17,-73.634784,45.549023,"Crémazie","Saint-Hubert inter. Sud",17531,236,0,0,0,911,0,0,223,0,40
1307,2020-12-09,-73.607428,45.562424,"Crémazie","Saint-Michel inter. Nord-Ouest",39425,667,0,282,0,0,1548,0,0,0,14
1310,2021-10-05,-73.510756,45.65279,"Sherbrooke","Tricentenaire",23484,397,0,112,0,0,504,0,743,0,62
1312,2021-11-10,-73.508807,45.658438,"32 e Avenue","Sherbrooke Est",16375,348,0,54,0,0,346,0,649,0,45
1313,2018-09-05,-73.513875,45.643784,"Saint-Jean-Baptiste","Sherbrooke",35481,697,0,0,0,1800,0,0,657,0,30
1313,2018-09-06,-73.513875,45.643784,"Saint-Jean-Baptiste","Sherbrooke",37824,690,0,0,0,1819,0,0,690,0,62
1313,2018-09-07,-73.513875,45.643784,"Saint-Jean-Baptiste","Sherbrooke",37875,673,0,0,0,1450,0,0,711,0,52
1313,2018-09-08,-73.513875,45.643784,"Saint-Jean-Baptiste","Sherbrooke",27383,289,0,0,0,345,0,0,339,0,31
1313,2018-09-09,-73.513875,45.643784,"Saint-Jean-Baptiste","Sherbrooke",23203,279,0,0,0,231,0,0,338,0,21
1313,2018-09-10,-73.513875,45.643784,"Saint-Jean-Baptiste","Sherbrooke",33223,685,0,0,0,1563,0,0,468,0,34
1313,2018-09-11,-73.513875,45.643784,"Saint-Jean-Baptiste","Sherbrooke",33817,734,0,0,0,1645,0,0,561,0,32
1314,2019-10-16,-73.505071,45.669367,"La Rousselière","Sherbrooke",23885,681,0,0,0,418,0,0,449,0,29
1314,2019-10-17,-73.505071,45.669367,"La Rousselière","Sherbrooke",22906,667,0,0,0,387,0,0,277,0,4
1314,2019-10-18,-73.505071,45.669367,"La Rousselière","Sherbrooke",24119,690,0,0,0,394,0,0,526,0,18
1314,2019-10-19,-73.505071,45.669367,"La Rousselière","Sherbrooke",19294,255,0,0,0,129,0,0,483,0,69
1314,2019-10-20,-73.505071,45.669367,"La Rousselière","Sherbrooke",16853,241,0,0,0,76,0,0,464,0,56
1314,2019-10-21,-73.505071,45.669367,"La Rousselière","Sherbrooke",23247,596,0,0,0,441,0,0,512,0,94
1314,2019-10-22,-73.505071,45.669367,"La Rousselière","Sherbrooke",23511,673,0,0,0,467,0,0,397,0,47
1315,2019-10-01,-73.50808,45.660546,"36 e Avenue","Sherbrooke",17211,415,0,0,0,341,0,0,374,0,33
1315,2019-10-02,-73.50808,45.660546,"36 e Avenue","Sherbrooke",17190,405,0,0,0,370,0,0,494,0,50
1315,2019-10-03,-73.50808,45.660546,"36 e Avenue","Sherbrooke",18475,402,0,0,0,385,0,0,456,0,23
1318,2018-11-27,-73.497723,45.690303,"81 e Avenue","Sherbrooke",12362,524,0,0,0,258,0,0,397,0,3
1318,2018-11-28,-73.497723,45.690303,"81 e Avenue","Sherbrooke",14523,543,0,0,0,228,0,0,378,0,9
1318,2018-11-29,-73.497723,45.690303,"81 e Avenue","Sherbrooke",13814,530,0,0,0,204,0,0,354,0,8
1323,2021-09-23,-73.561922,45.575637,"Chatelain","Rosemont",9157,135,0,0,0,167,0,0,1461,0,289
1324,2021-08-12,-73.593806,45.551952,"1 ere Avenue","Saint-Zotique",3545,9,0,0,0,75,0,0,745,0,1135
1325,2021-11-11,-73.499624,45.668448,"La Rousselière","Montigny",4994,242,0,20,0,0,106,0,658,0,48
1326,2019-09-17,-73.500432,45.641622,"René-Lévesque","Saint-Jean-Baptiste",12964,428,0,0,0,261,0,0,1870,0,130
1326,2019-09-18,-73.500432,45.641622,"René-Lévesque","Saint-Jean-Baptiste",12772,407,0,0,0,224,0,0,2029,0,129
1326,2019-09-19,-73.500432,45.641622,"René-Lévesque","Saint-Jean-Baptiste",13843,402,0,0,0,277,0,0,1998,0,101
1331,2019-08-27,-73.491376,45.655754,"32 e Avenue","Notre-Dame",13562,296,0,0,0,193,0,0,430,0,79
1331,2019-08-28,-73.491376,45.655754,"32 e Avenue","Notre-Dame",13239,333,0,0,0,172,0,0,245,0,23
1331,2019-08-29,-73.491376,45.655754,"32 e Avenue","Notre-Dame",13806,349,0,0,0,214,0,0,406,0,61
1332,2019-10-22,-73.493843,45.663592,"43 e Avenue","Notre-Dame",12244,341,0,0,0,202,0,0,250,0,17
1332,2019-10-23,-73.493843,45.663592,"43 e Avenue","Notre-Dame",12601,327,0,0,0,150,0,0,328,0,24
1332,2019-10-24,-73.493843,45.663592,"43 e Avenue","Notre-Dame",12458,353,0,0,0,182,0,0,251,0,24
1334,2019-10-22,-73.493376,45.673096,"57 e Avenue","Notre-Dame",12053,299,0,0,0,181,0,0,267,0,5
1334,2019-10-23,-73.493376,45.673096,"57 e Avenue","Notre-Dame",12586,296,0,0,0,158,0,0,351,0,5
1334,2019-10-24,-73.493376,45.673096,"57 e Avenue","Notre-Dame",12357,300,0,0,0,139,0,0,303,0,9
1337,2021-09-14,-73.490247,45.639946,"Notre-Dame","Saint-Jean-Baptiste",12449,367,0,0,0,261,0,0,861,0,82
1337,2021-09-15,-73.490247,45.639946,"Notre-Dame","Saint-Jean-Baptiste",12023,368,0,0,0,216,0,0,738,0,80
1337,2021-09-16,-73.490247,45.639946,"Notre-Dame","Saint-Jean-Baptiste",12680,359,0,0,0,208,0,0,1008,0,74
1338,2018-12-06,-73.680254,45.44194,"18 e Avenue","Provost",5902,255,0,0,0,117,0,0,678,0,1
1338,2019-09-17,-73.680254,45.44194,"18 e Avenue","Provost",11749,622,0,0,0,319,0,0,1281,0,63
1338,2019-09-18,-73.680254,45.44194,"18 e Avenue","Provost",12069,590,0,0,0,289,0,0,1394,0,51
1338,2019-09-19,-73.680254,45.44194,"18 e Avenue","Provost",12632,538,0,0,0,269,0,0,1409,0,39
1339,2021-10-05,-73.487941,45.64907,"Notre-Dame","Tricentenaire",10129,256,0,17,0,0,162,0,304,0,106
1340,2021-10-05,-73.506423,45.642603,"Montigny","Saint-Jean-Baptiste",10159,203,0,28,0,0,300,0,439,0,132
1341,2018-05-24,-73.597569,45.450377,"Allard","Dumas",3730,44,0,0,0,71,0,0,1437,0,142
1342,2018-05-24,-73.589528,45.451475,"Allard","Laurendeau",2218,29,0,0,0,63,0,0,446,0,66
1346,2018-05-24,-73.592682,45.459567,"Hadley","Jacques-Hertel",1709,7,0,0,0,43,0,0,557,0,182
1347,2018-05-24,-73.592915,45.457115,"Hadley","Jolicoeur",4309,67,0,0,0,130,0,0,874,0,243
1349,2018-06-19,-73.596504,45.459794,"Jacques-Hertel","Monk",5234,54,0,0,0,130,0,0,1393,0,52
1350,2018-06-19,-73.602162,45.455709,"Jogues","Jolicoeur",3597,59,0,0,0,70,0,0,589,0,25
1350,2019-08-13,-73.602162,45.455709,"Jogues","Jolicoeur",6173,103,0,0,0,82,0,0,1382,0,65
1350,2019-08-14,-73.602162,45.455709,"Jogues","Jolicoeur",6330,100,0,0,0,84,0,0,1331,0,74
1350,2019-08-15,-73.602162,45.455709,"Jogues","Jolicoeur",7016,109,0,0,0,98,0,0,1375,0,96
1353,2018-06-19,-73.594344,45.454047,"Monk","Springland",5064,54,0,0,0,120,0,0,2450,0,44
1359,2019-11-26,-73.564503,45.48143,"Centre","Island",2098,133,0,0,0,65,0,0,3759,0,143
1360,2019-11-26,-73.565818,45.480621,"Centre","Laprairie",2058,129,0,0,0,68,0,0,3608,0,49
1361,2019-09-26,-73.562076,45.482906,"Centre","Shearer",3244,132,0,0,0,70,0,0,3584,0,196
1362,2019-11-28,-73.567787,45.477597,"Charlevoix","Grand Trunk",3527,76,0,11,0,0,98,0,3496,0,58
1363,2019-09-26,-73.567049,45.477183,"Charlevoix","Mullins",3609,72,0,0,0,131,0,0,1639,0,210
1366,2019-09-26,-73.558404,45.481294,"Congrégation","Wellington",5111,139,0,0,0,158,0,0,713,0,389
1368,2019-09-26,-73.563353,45.479154,"Hibernia","Mullins",1774,11,0,0,0,25,0,0,1902,0,347
1373,2021-11-10,-73.528495,45.65613,"Armand-Chaput","Henri-Bourassa Est",11828,175,0,698,0,0,914,0,10,0,9
1374,2021-11-10,-73.581505,45.62527,"Armand-Bombardier","Henri-Bourassa Est/Ray-Lawson",32524,807,0,906,0,0,1893,0,283,0,81
1375,2019-10-22,-73.589489,45.631474,"Armand-Bombardier","Maurice-Duplessis",23566,902,0,0,0,611,0,0,3010,0,34
1375,2019-10-23,-73.589489,45.631474,"Armand-Bombardier","Maurice-Duplessis",23767,885,0,0,0,622,0,0,3143,0,36
1375,2019-10-24,-73.589489,45.631474,"Armand-Bombardier","Maurice-Duplessis",25636,859,0,0,0,660,0,0,3203,0,27
1376,2018-10-11,-73.596945,45.638462,"Armand-Bombardier","Perras",10001,441,0,0,0,120,0,0,457,0,4
1376,2018-10-12,-73.596945,45.638462,"Armand-Bombardier","Perras",16866,797,0,0,0,318,0,0,812,0,13
1376,2018-10-13,-73.596945,45.638462,"Armand-Bombardier","Perras",14231,386,0,0,0,125,0,0,433,0,19
1376,2018-10-14,-73.596945,45.638462,"Armand-Bombardier","Perras",12537,336,0,0,0,43,0,0,445,0,24
1376,2018-10-15,-73.596945,45.638462,"Armand-Bombardier","Perras",14656,795,0,0,0,244,0,0,699,0,7
1376,2018-10-16,-73.596945,45.638462,"Armand-Bombardier","Perras",15541,801,0,0,0,305,0,0,774,0,13
1376,2018-10-17,-73.596945,45.638462,"Armand-Bombardier","Perras",15355,789,0,0,0,247,0,0,755,0,13
1376,2018-10-18,-73.596945,45.638462,"Armand-Bombardier","Perras",5778,354,0,0,0,123,0,0,286,0,3
1377,2019-03-27,-73.622737,45.475672,"Marcil","Monkland",4785,179,0,0,0,80,0,0,5241,0,0
1378,2019-08-12,-73.553982,45.643559,"Henri-Bourassa Est","Rivière-des-Prairies",14742,162,0,0,0,1639,0,0,53,0,11
1378,2019-08-13,-73.553982,45.643559,"Henri-Bourassa Est","Rivière-des-Prairies",26069,375,0,0,0,3402,0,0,74,0,19
1378,2019-08-14,-73.553982,45.643559,"Henri-Bourassa Est","Rivière-des-Prairies",26111,371,0,0,0,3378,0,0,66,0,18
1378,2019-08-15,-73.553982,45.643559,"Henri-Bourassa Est","Rivière-des-Prairies",27444,362,0,0,0,3447,0,0,62,0,15
1378,2019-08-16,-73.553982,45.643559,"Henri-Bourassa Est","Rivière-des-Prairies",27477,354,0,0,0,3302,0,0,66,0,12
1378,2019-08-17,-73.553982,45.643559,"Henri-Bourassa Est","Rivière-des-Prairies",18068,181,0,0,0,544,0,0,42,0,11
1378,2019-08-18,-73.553982,45.643559,"Henri-Bourassa Est","Rivière-des-Prairies",15526,174,0,0,0,266,0,0,52,0,6
1378,2019-08-19,-73.553982,45.643559,"Henri-Bourassa Est","Rivière-des-Prairies",10586,191,0,0,0,1579,0,0,32,0,12
1380,2019-08-06,-73.583013,45.636394,"André-Dumas","Maurice-Duplessis",11180,231,0,0,0,388,0,0,707,0,33
1380,2019-08-07,-73.583013,45.636394,"André-Dumas","Maurice-Duplessis",11316,233,0,0,0,337,0,0,622,0,22
1380,2019-08-08,-73.583013,45.636394,"André-Dumas","Maurice-Duplessis",12370,231,0,0,0,422,0,0,827,0,49
1382,2017-11-28,-73.568986,45.513539,"Coloniale","Sherbrooke",9960,159,360,0,0,0,0,0,2579,0,28
1385,2021-05-20,-73.558129,45.581384,"Du Quesne","Rosemont",5730,129,0,0,0,54,0,0,404,0,139
1389,2019-02-06,-73.639583,45.495234,"Carlton","Victoria",5957,80,0,0,0,100,0,0,2106,0,0
1399,2019-04-03,-73.579117,45.486924,"Saint-Antoine","Vinet",17536,171,0,72,0,0,626,0,472,0,59
1401,2019-10-09,-73.548417,45.517769,"Notre-Dame","Sortie Molson",6751,58,0,87,0,0,228,0,165,0,145
1402,2018-12-04,-73.539077,45.574333,"Cadillac","Pierre-de-Coubertin",3151,147,0,0,0,68,0,0,1256,0,16
1404,2021-10-13,-73.569968,45.491424,"Guy","Saint-Jacques",13141,318,0,20,0,0,341,0,1637,0,739
1404,2021-10-23,-73.569968,45.491424,"Guy","Saint-Jacques",12032,149,0,12,0,0,135,0,1501,0,412
1404,2021-11-10,-73.569968,45.491424,"Guy","Saint-Jacques",9224,280,0,30,0,0,378,0,1629,0,536
1405,2019-08-22,-73.672594,45.547534,"Esplanade","Henri-Bourassa",19797,242,0,0,0,394,0,0,836,0,90
1405,2019-08-23,-73.672594,45.547534,"Esplanade","Henri-Bourassa",30227,470,0,0,0,692,0,0,1307,0,147
1405,2019-08-24,-73.672594,45.547534,"Esplanade","Henri-Bourassa",19058,278,0,0,0,175,0,0,905,0,91
1405,2019-08-25,-73.672594,45.547534,"Esplanade","Henri-Bourassa",18401,247,0,0,0,96,0,0,885,0,150
1405,2019-08-26,-73.672594,45.547534,"Esplanade","Henri-Bourassa",11563,241,0,0,0,388,0,0,528,0,44
1407,2018-06-12,-73.494369,45.667561,"La Rousselière","Notre-Dame",13984,381,0,0,0,331,0,0,790,0,58
1407,2018-06-13,-73.494369,45.667561,"La Rousselière","Notre-Dame",13085,402,0,0,0,257,0,0,754,0,34
1407,2018-06-14,-73.494369,45.667561,"La Rousselière","Notre-Dame",13684,372,0,0,0,257,0,0,567,0,20
1420,2017-05-24,-73.572946,45.526938,"Brébeuf","Rachel",10040,109,0,0,233,8,0,0,3757,0,10547
1420,2017-05-25,-73.572946,45.526938,"Brébeuf","Rachel",10606,89,0,0,238,10,0,0,2281,0,6328
1423,2018-03-20,-73.557247,45.49685,"Duke","Ottawa",18744,1411,529,0,0,0,0,0,3721,0,18
1423,2018-03-21,-73.557247,45.49685,"Duke","Ottawa",19085,1419,549,0,0,0,0,0,3641,0,10
1423,2018-03-22,-73.557247,45.49685,"Duke","Ottawa",19964,1393,649,0,0,0,0,0,3896,0,17
1425,2017-05-24,-73.578016,45.529267,"Brébeuf","Mont-Royal",5120,147,0,0,173,6,0,0,5983,0,4463
1425,2017-05-25,-73.578016,45.529267,"Brébeuf","Mont-Royal",5254,130,0,0,189,9,0,0,5126,0,2892
1426,2019-07-17,-73.542753,45.536793,"Alphonse-D.-Roy","Sainte-Catherine",6655,72,0,0,0,317,0,0,240,0,394
1428,2021-08-12,-73.588928,45.557526,"13 e Avenue","Saint-Zotique",3166,4,0,0,0,42,0,0,381,0,873
1430,2019-09-25,-73.638399,45.532889,"Anvers","Querbes",4324,61,0,0,0,103,0,0,977,0,424
1431,2019-09-25,-73.635991,45.530846,"Bloomfield","Jarry",6439,213,0,0,0,140,0,0,2446,0,214
1431,2021-06-03,-73.635991,45.530846,"Bloomfield","Jarry",7901,340,0,0,0,196,0,0,1829,0,27
1434,2017-12-05,-73.543339,45.560065,"Hochelaga","Théodore",10406,95,296,0,0,0,0,0,1196,0,8
1436,2018-08-07,-73.630423,45.551882,"Christophe-Colomb","Jacques-Casault",22597,204,0,0,0,309,0,0,679,0,992
1436,2018-08-08,-73.630423,45.551882,"Christophe-Colomb","Jacques-Casault",23071,195,0,0,0,345,0,0,638,0,1162
1436,2018-08-09,-73.630423,45.551882,"Christophe-Colomb","Jacques-Casault",23701,206,0,0,0,377,0,0,633,0,1495
1436,2018-08-10,-73.630423,45.551882,"Christophe-Colomb","Jacques-Casault",23562,173,0,0,0,331,0,0,587,0,1636
1436,2018-08-11,-73.630423,45.551882,"Christophe-Colomb","Jacques-Casault",17587,73,0,0,0,94,0,0,500,0,1517
1436,2018-08-12,-73.630423,45.551882,"Christophe-Colomb","Jacques-Casault",16128,51,0,0,0,68,0,0,465,0,1309
1436,2018-08-13,-73.630423,45.551882,"Christophe-Colomb","Jacques-Casault",20924,117,0,0,0,312,0,0,651,0,1608
1438,2021-08-12,-73.592517,45.553415,"6 e Avenue","Saint-Zotique",3095,8,0,0,0,59,0,0,594,0,956
1439,2021-04-28,-73.640671,45.570928,"Lille","Port-Royal",5288,119,0,0,0,65,0,0,493,0,52
1440,2019-05-14,-73.584586,45.522067,"Hôtel-de-Ville","Mont-Royal",8006,295,0,0,0,280,0,0,9546,0,67
1440,2019-05-15,-73.584586,45.522067,"Hôtel-de-Ville","Mont-Royal",8841,310,0,0,0,303,0,0,12996,0,96
1440,2019-05-16,-73.584586,45.522067,"Hôtel-de-Ville","Mont-Royal",9130,342,0,0,0,290,0,0,14711,0,132
1442,2020-11-12,-73.581925,45.551454,"8 e Avenue","Rosemont",7276,158,0,10,0,0,254,0,954,0,155
1451,2019-08-06,-73.502329,45.651491,"Montigny","Tricentenaire",10773,279,0,0,0,141,0,0,552,0,164
1451,2019-08-07,-73.502329,45.651491,"Montigny","Tricentenaire",10871,279,0,0,0,182,0,0,525,0,100
1451,2019-08-08,-73.502329,45.651491,"Montigny","Tricentenaire",11927,283,0,0,0,129,0,0,689,0,113
1454,2017-02-21,-73.630494,45.509854,"Darlington","Goyer",5956,75,130,0,0,0,0,0,1474,0,2
1455,2019-11-26,-73.567144,45.479815,"Centre","Ropery",3510,155,0,0,0,102,0,0,4439,0,66
1456,2019-09-26,-73.560583,45.483813,"Centre","de la Sucrerie",2814,102,0,0,0,67,0,0,997,0,143
1458,2021-04-28,-73.658189,45.559741,"Chambord","Fleury",5390,87,0,0,0,77,0,0,1744,0,27
1462,2018-04-12,-73.556645,45.504927,"Notre-Dame","Place d'Armes/Saint-Sulpice",3166,56,0,2,0,0,130,0,7558,0,134
1462,2018-04-14,-73.556645,45.504927,"Notre-Dame","Place d'Armes/Saint-Sulpice",1485,28,0,1,0,0,17,0,4217,0,28
1462,2018-07-19,-73.556645,45.504927,"Notre-Dame","Place d'Armes/Saint-Sulpice",3465,55,0,8,0,0,133,0,17854,0,453
1462,2018-07-28,-73.556645,45.504927,"Notre-Dame","Place d'Armes/Saint-Sulpice",2818,36,0,1,0,0,22,0,25117,0,422
1462,2019-09-24,-73.556645,45.504927,"Notre-Dame","Place d'Armes/Saint-Sulpice",8609,126,0,0,0,333,0,0,25772,0,121
1462,2019-09-25,-73.556645,45.504927,"Notre-Dame","Place d'Armes/Saint-Sulpice",8897,119,0,0,0,332,0,0,28003,0,182
1462,2019-09-26,-73.556645,45.504927,"Notre-Dame","Place d'Armes/Saint-Sulpice",9927,116,0,0,0,330,0,0,25427,0,103
1463,2021-09-23,-73.557595,45.572628,"Assomption","Saules des",7489,95,0,0,0,129,0,0,1338,0,171
1464,2021-04-28,-73.643268,45.567844,"Lorimier","Port-Royal",4424,63,0,0,0,64,0,0,235,0,33
1467,2021-08-24,-73.642726,45.571799,"Lille","Sauvé",4666,164,0,0,0,69,0,0,463,0,195
1468,2021-08-24,-73.635471,45.557612,"André-Grasset","Émile-Journault",4380,51,0,0,0,53,0,0,536,0,352
1470,2019-06-04,-73.645349,45.568706,"Lorimier","Sauvé",12049,448,0,0,0,220,0,0,1873,0,44
1470,2019-06-05,-73.645349,45.568706,"Lorimier","Sauvé",11905,461,0,0,0,196,0,0,1986,0,21
1470,2019-06-06,-73.645349,45.568706,"Lorimier","Sauvé",12485,457,0,0,0,238,0,0,2626,0,76
1471,2018-08-30,-73.642408,45.567488,"Charland","Lorimier",8184,163,0,0,0,179,0,0,401,0,15
1472,2017-07-12,-73.593261,45.628604,"La Valinière","Maurice-Duplessis",8504,151,224,0,0,0,0,0,506,0,0
1473,2019-08-06,-73.601527,45.624051,"6 e Avenue","Maurice-Duplessis",19469,306,0,0,0,692,0,0,342,0,43
1473,2019-08-07,-73.601527,45.624051,"6 e Avenue","Maurice-Duplessis",19434,312,0,0,0,624,0,0,371,0,27
1473,2019-08-08,-73.601527,45.624051,"6 e Avenue","Maurice-Duplessis",21163,325,0,0,0,671,0,0,415,0,63
1478,2019-05-08,-73.562929,45.50224,"Square Victoria Est","Viger",9424,137,0,30,0,0,528,0,12900,0,1373
1479,2018-09-13,-73.614537,45.558174,"Crémazie","Jarry inter, Nord",4187,100,0,12,0,0,139,30,23,0,39
1487,2018-03-20,-73.559158,45.496904,"Nazareth","William",24860,1431,1022,0,0,0,0,0,2223,0,15
1487,2018-03-21,-73.559158,45.496904,"Nazareth","William",25032,1433,1009,0,0,0,0,0,2322,0,25
1487,2018-03-22,-73.559158,45.496904,"Nazareth","William",25390,1444,1036,0,0,0,0,0,2325,0,13
1489,2021-10-13,-73.580184,45.638551,"Rita-Levi-Montalcini","Maurice-Duplessis",9475,261,0,29,0,0,215,0,564,0,36
1490,2018-09-11,-73.612676,45.558523,"Crémazie","Iberville inter, Nord",22754,334,0,205,0,0,979,72,303,0,154
1490,2018-09-18,-73.612676,45.558523,"Crémazie","Iberville inter, Nord",30548,457,0,0,0,1900,0,0,362,0,101
1490,2018-09-19,-73.612676,45.558523,"Crémazie","Iberville inter, Nord",28310,437,0,0,0,1737,0,0,394,0,148
1490,2018-09-20,-73.612676,45.558523,"Crémazie","Iberville inter, Nord",27351,414,0,0,0,1266,0,0,498,0,135
1493,2018-01-17,-73.55964,45.547019,"Davidson","Rachel/Saint-Michel",7891,353,161,0,0,0,0,0,1104,0,111
1495,2017-11-28,-73.579506,45.509332,"Aylmer","Pins",13253,73,273,0,0,0,0,0,4217,0,40
1498,2018-06-19,-73.576267,45.509809,"Hutchison","Prince-Arthur",4631,17,0,0,0,147,0,0,6482,0,6655
1500,2021-08-12,-73.581333,45.555228,"13 e Avenue","Bellechasse",1762,7,0,0,0,24,0,0,585,0,1212
1502,2017-02-21,-73.627954,45.512656,"Goyer","Wilderton",5060,68,71,0,0,0,0,0,616,0,2
1504,2017-02-21,-73.629187,45.512872,"Bedford","Wilderton",4611,68,82,0,0,0,0,0,571,0,3
1505,2019-07-17,-73.543364,45.553661,"Létourneux","Rouen",4023,22,0,0,0,118,0,0,1123,0,574
1506,2021-08-24,-73.648701,45.563687,"Garnier","Sauvé",4625,141,0,0,0,84,0,0,410,0,82
1512,2020-12-16,-73.589205,45.562796,"19 e Avenue","Bélanger",4300,58,0,1,0,0,48,0,794,0,33
1518,2021-09-23,-73.561024,45.577026,"Rosemont","5689 (Hôp. Maisonneuve-R.)",8740,132,0,0,0,123,0,0,394,0,168
1520,2018-10-03,-73.591306,45.540679,"Papineau","Rosemont",30167,469,0,170,0,0,1594,0,3680,0,670
1520,2019-10-29,-73.591306,45.540679,"Papineau","Rosemont",32155,606,0,0,0,1780,0,0,4681,0,319
1520,2019-10-30,-73.591306,45.540679,"Papineau","Rosemont",32977,612,0,0,0,1769,0,0,4424,0,194
1520,2019-10-31,-73.591306,45.540679,"Papineau","Rosemont",33271,596,0,0,0,1710,0,0,3641,0,101
