,date,Temp,Rel Hum,Wind Spd,Dew Point Temp,Stn_Press,Wind Chill,Wind Dir,weekdays,days
0,2012-01-01,0.7625000000000001,89.41666666666667,4.791666666666667,-0.7958333333333334,100.13416666666666,-2.75,19.043478260869566,1,6
1,2012-01-02,0.1875,63.708333333333336,8.958333333333334,-5.945833333333333,99.0225,-7.375,23.33333333333333,0,0
2,2012-01-03,-14.429166666666667,55.66666666666666,7.708333333333333,-21.416666666666668,100.73166666666668,-19.20833333333333,25.625,0,1
3,2012-01-04,-13.420833333333334,67.83333333333333,5.291666666666667,-18.116666666666667,100.78458333333332,-16.75,23.416666666666668,0,2
4,2012-01-05,-5.829166666666667,69.20833333333333,5.416666666666667,-10.7375,100.03208333333332,-8.434782608695652,20.26086956521739,0,3
5,2012-01-06,-11.179166666666667,80.16666666666667,8.708333333333334,-13.95,99.945,-16.166666666666668,4.708333333333333,0,4
6,2012-01-07,-4.308333333333334,88.5,5.041666666666667,-5.908333333333334,99.77166666666666,-6.863636363636363,19.25,1,5
7,2012-01-08,-5.658333333333334,70.91666666666667,5.125,-10.0875,101.28625,-8.347826086956522,24.83333333333333,1,6
8,2012-01-09,-3.891666666666666,73.91666666666667,5.5,-7.8875,100.98958333333331,-6.238095238095238,19.818181818181817,0,0
9,2012-01-10,-1.0958333333333334,70.04166666666667,8.958333333333334,-6.004166666666666,100.10333333333334,-9.3,17.25,0,1
10,2012-01-11,-12.85,63.875,9.5,-18.28333333333333,101.14833333333333,-18.375,4.458333333333333,0,2
11,2012-01-12,-6.9750000000000005,83.45833333333333,12.25,-9.316666666666666,99.91833333333334,-12.25,2.875,0,3
12,2012-01-13,-4.420833333333333,90.45833333333331,8.5,-5.7375,98.29416666666668,-7.958333333333333,8.25,0,4
13,2012-01-14,-15.695833333333333,68.375,6.041666666666667,-20.20833333333333,100.45541666666666,-20.08333333333333,26.0,1,5
14,2012-01-15,-17.745833333333334,65.625,6.458333333333333,-22.666666666666668,102.055,-22.541666666666668,23.666666666666668,1,6
15,2012-01-16,-12.220833333333331,75.29166666666667,6.833333333333333,-15.725,101.70375,-16.608695652173914,19.956521739130437,0,0
16,2012-01-17,-4.633333333333334,89.54166666666667,4.541666666666667,-6.1000000000000005,99.66,-7.388888888888889,6.555555555555555,0,1
17,2012-01-18,-8.491666666666667,64.875,8.0,-14.020833333333334,100.13,-13.857142857142858,25.541666666666668,0,2
18,2012-01-19,-9.370833333333334,65.91666666666667,6.791666666666667,-14.783333333333331,100.88291666666667,-12.958333333333334,18.375,0,3
19,2012-01-20,-11.3,60.458333333333336,6.041666666666667,-17.504166666666666,101.16708333333334,-14.916666666666666,25.70833333333333,0,4
20,2012-01-21,-14.016666666666666,63.41666666666666,5.833333333333333,-19.53333333333333,101.73,-18.0,15.583333333333334,1,5
21,2012-01-22,-12.429166666666667,76.08333333333333,4.583333333333333,-15.820833333333333,102.2625,-15.291666666666666,15.791666666666666,1,6
22,2012-01-23,-0.6749999999999998,81.95833333333333,6.0,-3.4,100.83708333333334,-6.875,21.363636363636363,0,0
23,2012-01-24,2.9958333333333336,77.95833333333333,8.0,-0.5166666666666667,100.21083333333333,,20.5,0,1
24,2012-01-25,-3.470833333333333,64.29166666666667,6.25,-9.279166666666669,101.37291666666664,-6.304347826086956,24.541666666666668,0,2
25,2012-01-26,-5.820833333333333,63.458333333333336,6.333333333333333,-11.729166666666666,101.24375,-8.708333333333334,14.833333333333334,0,3
26,2012-01-27,-1.5,91.625,7.291666666666667,-2.6625,99.13333333333333,-6.066666666666666,11.217391304347826,0,4
27,2012-01-28,0.5625,78.375,6.5,-2.779166666666667,100.00541666666668,-2.4444444444444446,20.125,1,5
28,2012-01-29,-0.6,61.5,8.375,-7.158333333333334,100.19416666666666,-3.941176470588236,22.08333333333333,1,6
