"Date","Cluster","NB_Accidents","Autos","Autres","Bus","Camions","Camions.articules","Camions.legers","Camions.Lourds","Camions.porteurs","Ecoliers","Illegaux","Motos","Non.Utilise","Pietons","Tous","Velos"
"2019-07-05",37,1,44361,0,333,0,0,0,913,0,0,0,0,0,400,0,86
"2019-07-06",5,1,26776,0,190,0,0,0,178,0,0,0,0,0,363,0,60
"2019-07-06",19,1,21106,0,482,0,0,0,267,0,0,0,0,0,451,0,36
"2019-07-06",20,1,14724,0,184,0,0,0,177,0,0,0,0,0,80,0,11
"2019-07-06",34,1,37190,0,237,0,0,0,265,0,0,0,0,0,360,0,73
"2019-07-06",40,1,49520,0,179,0,0,0,294,0,0,0,0,0,383,0,31
"2019-07-07",3,1,24296,0,179,0,0,0,79,0,0,0,0,0,349,0,88
"2019-07-07",16,2,32436,0,574,0,0,0,203,0,0,0,0,0,528,0,84
"2019-07-07",24,1,43750,0,171,0,0,0,201,0,0,0,0,0,345,0,40
"2019-07-07",30,1,32488,0,224,0,0,0,113,0,0,0,0,0,303,0,84
"2019-07-08",8,1,29655,0,380,0,0,0,542,0,0,0,0,0,546,0,106
"2019-07-08",19,2,56693,0,658,0,0,0,1090,0,0,0,0,0,659,0,134
"2019-07-08",20,1,21026,0,885,0,0,0,873,0,0,0,0,0,554,0,65
"2019-07-08",26,1,53163,0,302,0,0,0,975,0,0,0,0,0,476,0,29
"2019-07-09",4,1,20871,0,905,0,0,0,905,0,0,0,0,0,566,0,77
"2019-07-09",9,1,50792,0,316,0,0,0,953,0,0,0,0,0,481,0,51
"2019-07-09",16,1,21986,0,597,0,0,0,576,0,0,0,0,0,1470,0,108
"2019-07-09",19,1,16386,0,335,0,0,0,394,0,0,0,0,0,207,0,24
"2019-07-09",29,1,30915,0,375,0,0,0,535,0,0,0,0,0,523,0,109
"2019-07-09",33,1,20308,0,451,0,0,0,316,0,0,0,0,0,2291,0,125
"2019-07-09",36,1,49662,0,973,0,0,0,2676,0,0,0,0,0,5719,0,146
"2019-07-09",37,1,42728,0,349,0,0,0,969,0,0,0,0,0,366,0,130
"2019-07-09",38,1,11600,0,351,0,0,0,183,0,0,0,0,0,803,0,26
"2019-07-09",39,2,33222,0,528,0,0,0,2749,0,0,0,0,0,398,0,77
"2019-07-09",40,2,24424,0,775,0,0,0,490,0,0,0,0,0,2269,0,107
"2019-07-10",4,1,12024,0,371,0,0,0,246,0,0,0,0,0,764,0,27
"2019-07-10",6,1,277,0,6,0,0,0,3,0,0,0,0,0,3,0,6
"2019-07-10",8,2,24406,0,788,0,0,0,552,0,0,0,0,0,2360,0,81
"2019-07-10",15,1,20871,0,463,0,0,0,294,0,0,0,0,0,2354,0,85
"2019-07-10",16,1,22171,0,607,0,0,0,651,0,0,0,0,0,1477,0,94
"2019-07-10",22,1,17926,0,38,0,0,0,2160,0,0,0,0,0,57,0,5
"2019-07-10",23,1,12225,0,164,0,0,0,297,0,0,0,0,0,200,0,35
"2019-07-10",25,1,15788,0,460,0,0,0,777,0,0,0,0,0,290,0,61
"2019-07-10",40,1,49490,0,1031,0,0,0,2642,0,0,0,0,0,5549,0,134
"2019-07-11",7,1,21183,0,462,0,0,0,322,0,0,0,0,0,1799,0,52
"2019-07-11",11,1,18879,0,37,0,0,0,2104,0,0,0,0,0,47,0,3
"2019-07-11",28,2,57590,0,1081,0,0,0,2677,0,0,0,0,0,5502,0,77
"2019-07-11",30,1,11625,0,333,0,0,0,205,0,0,0,0,0,537,0,3
"2019-07-11",31,1,15385,0,448,0,0,0,735,0,0,0,0,0,219,0,34
"2019-07-11",39,1,22080,0,595,0,0,0,521,0,0,0,0,0,1109,0,45
"2019-07-11",40,1,15176,0,665,0,0,0,215,0,0,0,0,0,770,0,32
"2019-07-12",4,1,9708,0,206,0,0,0,155,0,0,0,0,0,1348,0,106
"2019-07-12",28,1,38050,0,328,0,0,0,1263,0,0,0,0,0,1181,0,185
"2019-07-13",8,1,31414,0,181,0,0,0,364,0,0,0,0,0,1149,0,165
"2019-07-13",12,1,16701,0,107,0,0,0,75,0,0,0,0,0,249,0,34
"2019-07-13",21,1,7507,0,191,0,0,0,66,0,0,0,0,0,1023,0,97
"2019-07-14",28,1,6864,0,174,0,0,0,33,0,0,0,0,0,959,0,129
"2019-07-14",29,1,32400,0,211,0,0,0,172,0,0,0,0,0,545,0,95
"2019-07-14",35,1,25388,0,169,0,0,0,185,0,0,0,0,0,986,0,201
"2019-07-15",20,1,8931,0,216,0,0,0,164,0,0,0,0,0,1370,0,132
"2019-07-15",21,1,35870,0,352,0,0,0,1291,0,0,0,0,0,1272,0,206
"2019-07-15",33,1,23278,0,140,0,0,0,1252,0,0,0,0,0,264,0,134
"2019-07-16",3,1,21943,0,1061,0,0,0,597,0,0,0,0,0,411,0,35
"2019-07-16",4,1,8117,0,91,0,0,0,481,0,0,0,0,0,120,0,16
"2019-07-16",7,1,1210,0,24,0,0,0,69,0,0,0,0,0,30,0,3
"2019-07-16",8,1,42180,0,407,0,0,0,993,0,0,0,0,0,913,0,58
"2019-07-16",16,1,30483,0,215,0,0,0,640,0,0,0,0,0,470,0,106
"2019-07-16",17,2,14922,0,281,0,0,0,223,47,0,0,0,0,2486,0,880
"2019-07-16",30,1,23815,0,381,0,0,0,744,0,0,0,0,0,650,0,138
"2019-07-16",34,1,235,0,17,0,0,0,1,0,0,0,0,0,25,0,5
"2019-07-16",36,1,1716,0,18,0,2,0,0,24,0,0,0,0,4115,0,497
"2019-07-16",38,1,20379,0,314,0,0,0,634,0,0,0,0,0,384,0,94
"2019-07-17",1,1,4153,0,7,0,0,0,590,0,0,0,0,0,21,0,28
"2019-07-17",2,1,13188,0,221,0,0,0,224,0,0,0,0,0,1705,0,170
"2019-07-17",3,1,30086,0,214,0,0,0,551,0,0,0,0,0,433,0,85
"2019-07-17",5,1,8404,0,101,0,0,0,478,0,0,0,0,0,113,0,13
"2019-07-17",6,2,9560,0,47,0,0,0,716,0,0,0,0,0,829,0,420
"2019-07-17",9,1,3337,0,51,0,8,0,0,115,0,0,0,0,5762,0,980
"2019-07-17",10,2,29503,0,442,0,0,0,818,0,0,0,0,0,5150,0,919
"2019-07-17",11,1,4890,0,54,0,0,0,133,0,0,0,0,0,566,0,278
"2019-07-17",12,1,3323,0,13,0,0,0,74,0,0,0,0,0,1190,0,438
"2019-07-17",22,2,25343,0,1104,0,0,0,668,0,0,0,0,0,1501,0,298
"2019-07-17",24,1,20610,0,340,0,0,0,559,0,0,0,0,0,343,0,103
"2019-07-17",27,2,47219,0,442,0,0,0,854,0,0,0,0,0,2038,0,660
"2019-07-17",32,1,6655,0,72,0,0,0,317,0,0,0,0,0,240,0,394
"2019-07-17",34,1,3220,0,116,0,14,0,0,120,0,0,0,0,1930,0,1104
"2019-07-17",36,1,5293,0,57,0,0,0,143,0,0,0,0,0,511,0,449
"2019-07-17",39,1,4217,0,58,0,0,0,114,0,0,0,0,0,1029,0,333
"2019-07-18",1,1,25000,0,382,0,0,0,654,0,0,0,0,0,631,0,192
"2019-07-18",3,4,71042,0,1647,0,8,0,1457,110,0,0,0,0,5150,0,1671
"2019-07-18",5,1,43624,0,409,0,0,0,789,0,0,0,0,0,952,0,82
"2019-07-18",6,1,8349,0,98,0,0,0,488,0,0,0,0,0,125,0,20
"2019-07-18",20,1,3262,0,46,0,5,0,0,128,0,0,0,0,6401,0,1105
"2019-07-18",21,1,21669,0,321,0,0,0,672,0,0,0,0,0,379,0,112
"2019-08-01",35,1,19027,0,411,0,11,0,0,186,0,0,0,0,2234,0,1252
"2019-08-05",13,1,4134,0,139,0,0,0,95,0,0,0,0,0,130,0,21
"2019-08-06",1,2,36339,0,836,0,0,0,1407,0,0,0,0,0,2390,0,738
"2019-08-06",14,2,36037,0,550,0,0,0,1183,0,0,0,0,0,1617,0,214
"2019-08-06",21,1,29110,0,457,0,0,0,1156,0,0,0,0,0,1799,0,104
"2019-08-06",22,3,24266,0,579,0,0,0,382,0,0,0,0,0,2798,0,1557
"2019-08-06",25,1,1511,0,16,0,0,0,54,0,0,0,0,0,609,0,282
"2019-08-06",27,1,15431,0,307,0,0,0,326,0,0,0,0,0,2193,0,326
"2019-08-06",30,1,30638,0,579,0,0,0,837,0,0,0,0,0,2719,0,140
"2019-08-06",35,1,11180,0,231,0,0,0,388,0,0,0,0,0,707,0,33
"2019-08-07",6,1,15836,0,241,0,0,0,476,0,0,0,0,0,1201,0,87
"2019-08-07",11,2,32284,0,782,0,0,0,1632,0,0,0,0,0,2652,0,267
"2019-08-07",12,1,18797,0,322,0,0,0,248,0,0,0,0,0,1707,0,434
"2019-08-07",16,1,6492,0,62,0,0,0,125,0,0,0,0,0,1811,0,74
"2019-08-07",18,1,30809,0,573,0,0,0,899,0,0,0,0,0,2992,0,96
"2019-08-07",23,1,10871,0,279,0,0,0,182,0,0,0,0,0,525,0,100
"2019-08-07",30,2,41011,0,742,0,0,0,1461,0,0,0,0,0,2479,0,123
"2019-08-07",33,1,19434,0,312,0,0,0,624,0,0,0,0,0,371,0,27
"2019-08-07",39,1,6720,0,226,0,0,0,82,0,0,0,0,0,451,0,544
"2019-08-08",20,1,16107,0,310,0,0,0,320,0,0,0,0,0,2545,0,258
"2019-08-08",21,2,38359,0,804,0,0,0,1834,0,0,0,0,0,884,0,158
"2019-08-08",22,1,20570,0,328,0,0,0,272,0,0,0,0,0,1805,0,466
"2019-08-08",23,1,29978,0,960,0,75,0,0,626,0,0,0,0,493,0,82
"2019-08-08",26,1,6647,0,63,0,0,0,165,0,0,0,0,0,1891,0,93
"2019-08-08",27,1,17503,0,245,0,0,0,464,0,0,0,0,0,1133,0,90
"2019-08-08",29,1,12370,0,231,0,0,0,422,0,0,0,0,0,827,0,49
"2019-08-08",31,1,31517,0,480,0,0,0,1124,0,0,0,0,0,1865,0,95
"2019-08-08",37,1,7085,0,231,0,0,0,114,0,0,0,0,0,374,0,886
"2019-08-08",38,1,11927,0,283,0,0,0,129,0,0,0,0,0,689,0,113
"2019-08-08",39,1,32053,0,585,0,0,0,855,0,0,0,0,0,2700,0,142
"2019-08-09",1,1,30167,0,914,0,94,0,0,600,0,0,0,0,430,0,87
"2019-08-09",17,1,4420,0,66,0,0,0,12,0,0,0,0,0,664,0,79
"2019-08-09",33,1,18162,0,496,0,0,0,1224,0,0,0,0,0,478,0,73
"2019-08-10",3,1,13884,0,218,0,0,0,71,0,0,0,0,0,2367,0,227
"2019-08-10",38,1,15892,0,378,0,0,0,214,0,0,0,0,0,421,0,38
"2019-08-11",4,1,12756,0,209,0,0,0,38,0,0,0,0,0,2322,0,272
"2019-08-11",12,1,14583,0,361,0,0,0,89,0,0,0,0,0,512,0,80
"2019-08-12",1,1,14742,0,162,0,0,0,1639,0,0,0,0,0,53,0,11
"2019-08-12",6,1,6399,0,84,0,0,0,138,0,0,0,0,0,929,0,66
"2019-08-12",16,1,11273,0,125,0,0,0,172,0,0,0,0,0,1860,0,60
"2019-08-12",23,1,15848,0,286,0,0,0,375,0,0,0,0,0,2272,0,260
"2019-08-12",25,1,12550,0,378,0,0,0,1177,0,0,0,0,0,398,0,51
"2019-08-12",32,1,4601,0,156,0,0,0,56,0,0,0,0,0,1161,0,50
"2019-08-13",10,1,10187,0,159,0,0,0,323,0,0,0,0,0,1726,0,106
"2019-08-13",11,1,29446,0,268,0,0,0,1105,0,0,0,0,0,1289,0,221
"2019-08-13",13,2,17504,0,342,0,0,0,263,0,0,0,0,0,1959,0,211
"2019-08-13",14,1,6885,0,256,0,0,0,133,0,0,0,0,0,1762,0,120
"2019-08-13",15,1,18499,0,254,0,0,0,461,0,0,0,0,0,3241,0,150
"2019-08-13",21,1,26069,0,375,0,0,0,3402,0,0,0,0,0,74,0,19
"2019-08-13",23,1,28510,0,162,0,0,0,1254,0,0,0,0,0,1011,0,3548
"2019-08-13",26,2,12665,0,314,0,0,0,245,0,0,0,0,0,5598,0,180
"2019-08-14",3,2,39433,0,312,0,0,0,1584,0,0,0,0,0,2583,0,3933
"2019-08-14",8,1,9482,0,203,0,0,0,192,0,0,0,0,0,1690,0,76
"2019-08-14",11,1,8612,0,131,0,0,0,104,0,0,0,0,0,183,0,110
"2019-08-14",20,1,29190,0,261,0,0,0,1018,0,0,0,0,0,1303,0,220
"2019-08-14",24,1,6330,0,100,0,0,0,84,0,0,0,0,0,1331,0,74
"2019-08-14",25,1,6291,0,197,0,0,0,174,0,0,0,0,0,4093,0,87
"2019-08-14",32,1,26111,0,371,0,0,0,3378,0,0,0,0,0,66,0,18
"2019-08-14",36,1,6943,0,251,0,0,0,138,0,0,0,0,0,1777,0,126
"2019-08-14",37,1,18940,0,224,0,0,0,438,0,0,0,0,0,3029,0,105
"2019-08-15",3,1,7407,0,252,0,0,0,171,0,0,0,0,0,1933,0,99
"2019-08-15",10,1,9067,0,136,0,0,0,102,0,0,0,0,0,179,0,110
"2019-08-15",17,2,14046,0,198,0,0,0,320,0,0,0,0,0,2320,0,151
"2019-08-15",19,1,32202,0,281,0,0,0,997,0,0,0,0,0,1481,0,231
"2019-08-15",28,1,6772,0,196,0,0,0,157,0,0,0,0,0,4575,0,80
"2019-08-15",30,1,11272,0,148,0,0,0,327,0,0,0,0,0,1710,0,107
"2019-08-15",31,1,28581,0,143,0,0,0,1247,0,0,0,0,0,865,0,3878
"2019-08-15",33,1,9736,0,190,0,0,0,217,0,0,0,0,0,1800,0,69
"2019-08-15",35,1,27444,0,362,0,0,0,3447,0,0,0,0,0,62,0,15
"2019-08-16",1,1,27477,0,354,0,0,0,3302,0,0,0,0,0,66,0,12
"2019-08-16",24,1,7207,0,253,0,0,0,130,0,0,0,0,0,1671,0,110
"2019-08-16",30,1,11234,0,144,0,0,0,302,0,0,0,0,0,1722,0,97
"2019-08-17",13,1,18068,0,181,0,0,0,544,0,0,0,0,0,42,0,11
"2019-08-17",27,1,10174,0,138,0,0,0,110,0,0,0,0,0,1370,0,89
"2019-08-17",35,1,6355,0,212,0,0,0,54,0,0,0,0,0,1404,0,80
"2019-08-18",6,1,15526,0,174,0,0,0,266,0,0,0,0,0,52,0,6
"2019-08-18",16,1,6021,0,214,0,0,0,17,0,0,0,0,0,1396,0,131
"2019-08-18",34,1,9354,0,141,0,0,0,89,0,0,0,0,0,1049,0,88
"2019-08-19",4,1,6880,0,40,0,0,0,189,0,0,0,0,0,49194,0,71
"2019-08-19",9,1,5560,0,55,0,0,0,46,0,0,0,0,0,87,0,2
"2019-08-19",11,1,3765,0,67,0,0,0,158,0,0,0,0,0,591,0,29
"2019-08-19",12,1,5879,0,208,0,0,0,407,0,0,0,0,0,146,0,6
"2019-08-19",15,1,10586,0,191,0,0,0,1579,0,0,0,0,0,32,0,12
"2019-08-19",33,1,14984,0,172,0,0,0,586,0,0,0,0,0,7473,0,320
"2019-08-19",40,1,2198,0,110,0,0,0,72,0,0,0,0,0,381,0,21
"2019-08-20",5,1,11894,0,70,0,0,0,518,0,0,0,0,0,65521,0,96
"2019-08-20",9,2,38494,0,403,0,0,0,1625,0,0,0,0,0,12647,0,402
"2019-08-20",26,2,37797,0,1495,0,0,0,2257,0,0,0,0,0,1496,0,89
"2019-08-20",35,2,20659,0,236,0,0,0,2459,0,0,0,0,0,317,0,59
"2019-08-20",39,1,6700,0,100,0,0,0,138,0,0,0,0,0,344,0,51
"2019-08-21",4,1,26889,0,291,0,0,0,1275,0,0,0,0,0,11502,0,360
"2019-08-21",8,1,11839,0,149,0,0,0,997,0,0,0,0,0,182,0,20
"2019-08-21",12,1,12544,0,56,0,0,0,467,0,0,0,0,0,64712,0,62
"2019-08-21",13,1,23583,0,989,0,0,0,579,0,0,0,0,0,1118,0,71
"2019-08-21",14,1,8218,0,96,0,0,0,260,0,0,0,0,0,3071,0,1739
"2019-08-21",15,1,6708,0,100,0,0,0,157,0,0,0,0,0,339,0,42
"2019-08-21",16,2,9691,0,16,0,0,0,146,0,0,0,0,0,943,0,1710
"2019-08-21",26,1,5517,0,43,0,0,0,198,0,0,0,0,0,1650,0,1345
"2019-08-21",27,1,14386,0,475,0,0,0,1523,0,0,0,0,0,244,0,37
"2019-08-21",36,1,12106,0,127,0,0,0,197,0,0,0,0,0,187,0,17
"2019-08-21",38,1,6530,0,64,0,0,0,242,0,0,0,0,0,2287,0,1390
"2019-08-21",40,1,9048,0,91,0,0,0,1522,0,0,0,0,0,83,0,12
"2019-08-22",11,1,9027,0,86,0,0,0,1499,0,0,0,0,0,88,0,25
"2019-08-22",14,1,6804,0,97,0,0,0,156,0,0,0,0,0,383,0,66
"2019-08-22",20,1,12026,0,144,0,0,0,920,0,0,0,0,0,199,0,48
"2019-08-22",21,1,19797,0,242,0,0,0,394,0,0,0,0,0,836,0,90
"2019-08-22",22,1,27118,0,292,0,0,0,1354,0,0,0,0,0,12272,0,421
"2019-08-22",23,1,12910,0,100,0,0,0,223,0,0,0,0,0,219,0,17
"2019-08-22",30,1,24660,0,989,0,0,0,637,0,0,0,0,0,1100,0,67
"2019-08-22",37,1,12504,0,71,0,0,0,495,0,0,0,0,0,72983,0,84
"2019-08-23",2,1,12196,0,49,0,0,0,460,0,0,0,0,0,77429,0,61
"2019-08-23",6,1,12607,0,91,0,0,0,182,0,0,0,0,0,205,0,15
"2019-08-23",27,1,27513,0,264,0,0,0,1273,0,0,0,0,0,13254,0,387
"2019-08-23",40,1,30227,0,470,0,0,0,692,0,0,0,0,0,1307,0,147
"2019-08-24",1,1,21232,0,463,0,14,0,0,167,0,0,0,0,483,0,106
"2019-08-24",2,1,16973,0,118,0,0,0,101,0,0,0,0,0,151,0,12
"2019-08-24",22,1,19058,0,278,0,0,0,175,0,0,0,0,0,905,0,91
"2019-08-24",27,1,10212,0,47,0,0,0,115,0,0,0,0,0,64201,0,70
"2019-08-24",31,1,23876,0,250,0,0,0,337,0,0,0,0,0,8881,0,337
"2019-08-25",11,1,8621,0,42,0,0,0,72,0,0,0,0,0,49856,0,85
"2019-08-25",19,1,16054,0,117,0,0,0,72,0,0,0,0,0,175,0,8
"2019-08-25",31,1,18401,0,247,0,0,0,96,0,0,0,0,0,885,0,150
"2019-08-25",40,1,21529,0,236,0,0,0,201,0,0,0,0,0,7478,0,334
"2019-08-26",32,1,9303,0,115,0,0,0,659,0,0,0,0,0,3734,0,125
"2019-08-26",35,3,21962,0,322,0,0,0,752,0,0,0,0,0,12124,0,75
"2019-08-27",3,1,13412,0,361,0,0,0,416,0,0,0,0,0,858,0,49
"2019-08-27",9,1,12568,0,107,0,0,0,1898,0,0,0,0,0,495,0,63
"2019-08-27",11,1,12066,0,247,0,0,0,249,0,0,0,0,0,928,0,61
"2019-08-27",13,1,25717,0,235,0,0,0,973,0,0,0,0,0,5501,0,89
"2019-08-27",17,1,13562,0,296,0,0,0,193,0,0,0,0,0,430,0,79
"2019-08-27",18,1,21239,0,290,0,0,0,752,0,0,0,0,0,3388,0,266
"2019-08-27",23,1,11873,0,144,0,0,0,389,0,0,0,0,0,6300,0,263
"2019-08-27",38,1,15374,0,330,0,0,0,207,0,0,0,0,0,165,0,63
"2019-08-28",2,2,38071,0,586,0,0,0,1080,0,0,0,0,0,4791,0,53
"2019-08-28",7,2,25527,0,283,0,0,0,2142,0,0,0,0,0,5797,0,224
"2019-08-28",10,1,12877,0,285,0,0,0,221,0,0,0,0,0,769,0,22
"2019-08-28",24,1,13433,0,406,0,0,0,361,0,0,0,0,0,679,0,15
"2019-08-28",25,1,15213,0,335,0,0,0,212,0,0,0,0,0,91,0,15
"2019-08-28",35,1,21307,0,307,0,0,0,768,0,0,0,0,0,2181,0,153
"2019-08-29",3,1,14115,0,300,0,0,0,301,0,0,0,0,0,1055,0,66
"2019-08-29",4,1,22874,0,331,0,0,0,938,0,0,0,0,0,3083,0,240
"2019-08-29",11,1,15083,0,353,0,0,0,186,0,0,0,0,0,180,0,62
"2019-08-29",16,1,26335,0,232,0,0,0,856,0,0,0,0,0,5490,0,75
"2019-08-29",25,2,26535,0,467,0,0,0,2116,0,0,0,0,0,873,0,168
"2019-08-29",29,1,14368,0,407,0,0,0,411,0,0,0,0,0,924,0,36
"2019-08-29",37,1,12412,0,170,0,0,0,363,0,0,0,0,0,6824,0,204
"2019-09-03",17,1,10318,0,209,0,0,0,153,0,0,0,0,0,10870,0,352
"2019-09-03",21,1,3966,0,38,0,0,0,57,0,0,0,0,0,1622,0,1704
"2019-09-03",24,1,13076,0,222,0,0,0,133,0,0,0,0,0,435,0,20
"2019-09-04",1,1,19792,0,365,0,0,0,277,0,0,0,0,0,483,0,14
"2019-09-04",28,1,10073,0,118,0,0,0,361,0,0,0,0,0,2726,0,1583
"2019-09-04",33,1,23879,0,444,0,0,0,899,0,0,0,0,0,16373,0,565
"2019-09-05",7,1,20902,0,428,0,0,0,273,0,0,0,0,0,674,0,48
"2019-09-05",12,1,10749,0,103,0,0,0,393,0,0,0,0,0,4986,0,3951
"2019-09-05",32,1,24499,0,473,0,0,0,967,0,0,0,0,0,19782,0,1224
"2019-09-06",5,1,21286,0,403,0,0,0,265,0,0,0,0,0,601,0,31
"2019-09-06",8,1,5143,0,52,0,0,0,51,0,0,0,0,0,1965,0,2200
"2019-09-06",17,1,6373,0,107,0,0,0,81,0,0,0,0,0,11703,0,58
"2019-09-06",26,1,26901,0,420,0,0,0,899,0,0,0,0,0,24750,0,730
"2019-09-07",3,1,25214,0,318,0,0,0,275,0,0,0,0,0,24000,0,229
"2019-09-07",12,1,12056,0,240,0,0,0,147,0,0,0,0,0,18185,0,85
"2019-09-07",33,1,9199,0,146,0,0,0,92,0,0,0,0,0,3155,0,2428
"2019-09-07",34,1,16605,0,287,0,0,0,147,0,0,0,0,0,507,0,14
"2019-09-08",25,2,18285,0,321,0,0,0,133,0,0,0,0,0,23206,0,2787
"2019-09-08",28,1,16028,0,266,0,0,0,79,0,0,0,0,0,766,0,26
"2019-09-08",33,1,22221,0,286,0,0,0,142,0,0,0,0,0,19273,0,311
"2019-09-09",8,1,9338,0,132,0,0,0,311,0,0,0,0,0,3441,0,4553
"2019-09-09",9,1,11383,0,262,0,0,0,474,0,0,0,0,0,21190,0,154
"2019-09-09",17,1,20919,0,281,0,0,0,191,0,0,0,0,0,354,0,67
"2019-09-09",23,1,22546,0,461,0,0,0,820,0,0,0,0,0,16265,0,420
"2019-09-09",26,1,18662,0,302,0,0,0,226,0,0,0,0,0,381,0,57
"2019-09-09",30,1,6031,0,151,0,0,0,72,0,0,0,0,0,835,0,13
"2019-09-09",38,1,18692,0,398,0,0,0,267,0,0,0,0,0,721,0,44
"2019-09-10",4,1,29886,0,504,0,0,0,933,0,0,0,0,0,3148,0,104
"2019-09-10",6,1,12180,0,214,0,0,0,204,0,0,0,0,0,35,0,2
"2019-09-10",9,2,47489,0,953,0,0,0,1126,0,0,0,0,0,1255,0,104
"2019-09-10",11,1,19139,0,311,0,0,0,281,0,0,0,0,0,1478,0,155
"2019-09-10",19,1,5773,0,9,0,0,0,60,0,0,0,0,0,283,0,58
"2019-09-10",22,2,12543,0,235,0,0,0,674,0,0,0,0,0,13973,0,2282
"2019-09-10",24,1,48129,0,736,0,0,0,1157,0,0,0,0,0,513,0,99
"2019-09-10",27,1,12532,0,300,0,0,0,661,0,0,0,0,0,6580,0,236
"2019-09-10",39,1,19420,0,607,0,0,0,576,0,0,0,0,0,3113,0,44
"2019-09-11",7,1,19543,0,319,0,0,0,237,0,0,0,0,0,1546,0,180
"2019-09-11",10,1,12236,0,235,0,0,0,168,0,0,0,0,0,65,0,1
"2019-09-11",13,1,32074,0,561,0,0,0,943,0,0,0,0,0,3157,0,91
"2019-09-11",23,1,19831,0,619,0,0,0,525,0,0,0,0,0,3171,0,50
"2019-09-11",30,1,48629,0,752,0,0,0,1094,0,0,0,0,0,582,0,79
"2019-09-11",34,1,41584,0,748,0,0,0,872,0,0,0,0,0,969,0,77
"2019-09-11",37,1,5638,0,11,0,0,0,73,0,0,0,0,0,295,0,93
"2019-09-12",11,1,13214,0,232,0,0,0,191,0,0,0,0,0,63,0,10
"2019-09-12",12,1,5770,0,14,0,0,0,103,0,0,0,0,0,293,0,112
"2019-09-12",17,1,21737,0,606,0,0,0,525,0,0,0,0,0,3688,0,92
"2019-09-12",24,2,69962,0,1021,0,0,0,1404,0,0,0,0,0,2093,0,287
"2019-09-12",33,1,43992,0,763,0,0,0,868,0,0,0,0,0,994,0,94
"2019-09-12",37,1,33714,0,530,0,0,0,1328,0,0,0,0,0,3206,0,118
"2019-09-13",7,1,45666,0,773,0,0,0,803,0,0,0,0,0,1070,0,83
"2019-09-13",18,1,22277,0,583,0,0,0,520,0,0,0,0,0,3660,0,59
"2019-09-13",23,1,51928,0,699,0,0,0,1097,0,0,0,0,0,684,0,74
"2019-09-14",7,1,39273,0,317,0,0,0,275,0,0,0,0,0,556,0,47
"2019-09-14",13,1,38186,0,250,0,0,0,256,0,0,0,0,0,315,0,63
"2019-09-14",14,1,18933,0,322,0,0,0,141,0,0,0,0,0,2529,0,56
"2019-09-15",3,1,15623,0,270,0,0,0,104,0,0,0,0,0,2465,0,45
"2019-09-15",21,1,32612,0,245,0,0,0,136,0,0,0,0,0,317,0,51
"2019-09-15",29,1,35252,0,267,0,0,0,136,0,0,0,0,0,679,0,141
"2019-09-16",1,1,25220,0,439,0,0,0,783,0,0,0,0,0,295,0,62
"2019-09-16",19,1,13972,0,480,0,0,0,442,0,0,0,0,0,2141,0,44
"2019-09-16",37,1,21399,0,464,0,0,0,640,0,0,0,0,0,597,0,47
"2019-09-17",3,1,14139,0,123,0,0,0,598,0,0,0,0,0,515,0,179
"2019-09-17",4,2,35749,0,358,0,0,0,1338,0,0,0,0,0,1190,0,382
"2019-09-17",10,1,11749,0,622,0,0,0,319,0,0,0,0,0,1281,0,63
"2019-09-17",11,1,5990,0,281,0,0,0,123,0,0,0,0,0,1628,0,63
"2019-09-17",12,1,3439,0,12,0,0,0,78,0,0,0,0,0,2213,0,76
"2019-09-17",15,1,27967,0,769,0,0,0,577,0,0,0,0,0,3054,0,83
"2019-09-17",17,1,14335,0,156,0,0,0,221,0,0,0,0,0,1627,0,79
"2019-09-17",19,1,8821,0,264,0,0,0,267,0,0,0,0,0,780,0,485
"2019-09-17",31,1,13129,0,352,0,0,0,412,0,0,0,0,0,1745,0,2387
"2019-09-17",32,1,12964,0,428,0,0,0,261,0,0,0,0,0,1870,0,130
"2019-09-17",34,1,8983,0,86,0,0,0,328,0,0,0,0,0,2138,0,3038
"2019-09-17",36,1,4924,0,88,0,0,0,271,0,0,0,0,0,802,0,333
"2019-09-17",38,1,11980,0,277,0,0,0,263,0,0,0,0,0,1151,0,13
"2019-09-18",12,1,11807,0,270,0,0,0,219,0,0,0,0,0,1084,0,23
"2019-09-18",15,1,12772,0,407,0,0,0,224,0,0,0,0,0,2029,0,129
"2019-09-18",19,1,5995,0,283,0,0,0,126,0,0,0,0,0,1615,0,34
"2019-09-18",21,1,28065,0,786,0,0,0,611,0,0,0,0,0,3225,0,95
"2019-09-18",23,1,3728,0,14,0,0,0,80,0,0,0,0,0,2410,0,78
"2019-09-18",30,1,12069,0,590,0,0,0,289,0,0,0,0,0,1394,0,51
"2019-09-18",32,1,32182,0,245,0,0,0,879,0,0,0,0,0,898,0,86
"2019-09-18",36,1,14654,0,160,0,0,0,206,0,0,0,0,0,1556,0,70
"2019-09-19",8,2,21989,0,446,0,0,0,348,0,0,0,0,0,3291,0,132
"2019-09-19",14,1,13843,0,402,0,0,0,277,0,0,0,0,0,1998,0,101
"2019-09-19",26,1,29262,0,787,0,0,0,589,0,0,0,0,0,3160,0,84
"2019-09-19",31,1,3705,0,19,0,0,0,95,0,0,0,0,0,2265,0,76
"2019-09-19",34,1,12632,0,538,0,0,0,269,0,0,0,0,0,1409,0,39
