"Date","NB_Accidents","NB_VEH_IMPLIQUES_ACCDN","NB_MORTS","NB_BLESSES_GRAVES","NB_BLESSES_LEGERS","NB_VICTIMES_TOTAL","nb_automobile_camion_leger","nb_camionLourd_tractRoutier","nb_outil_equipement","nb_tous_autobus_minibus","nb_bicyclette","nb_cyclomoteur","nb_motocyclette","nb_taxi","nb_urgence","nb_motoneige","nb_VHR","nb_autres_types","nb_veh_non_precise","NB_DECES_PIETON","NB_BLESSES_PIETON","NB_VICTIMES_PIETON","NB_DECES_MOTO","NB_BLESSES_MOTO","NB_VICTIMES_MOTO","NB_DECES_VELO","NB_BLESSES_VELO","NB_VICTIMES_VELO","SeverityDeadly","SeverityLight Injury","SeverityMaterial High","SeverityMaterial Low","SeveritySevere Injury","as.factor(Accident_Type)31","as.factor(Accident_Type)32","as.factor(Accident_Type)33","as.factor(Accident_Type)34","as.factor(Accident_Type)35","as.factor(Accident_Type)36","as.factor(Accident_Type)37","as.factor(Accident_Type)38","as.factor(Accident_Type)39","as.factor(Accident_Type)40","as.factor(Accident_Type)41","as.factor(Accident_Type)42","as.factor(Accident_Type)43","as.factor(Accident_Type)44","as.factor(Accident_Type)45","as.factor(Accident_Type)46","as.factor(Accident_Type)47","as.factor(Accident_Type)48","as.factor(Accident_Type)49","as.factor(Accident_Type)50","as.factor(Accident_Type)51","as.factor(Accident_Type)52","as.factor(Accident_Type)53","as.factor(Accident_Type)54","as.factor(Accident_Type)55","as.factor(Accident_Type)59","as.factor(Accident_Type)71","as.factor(Accident_Type)72","as.factor(Accident_Type)73","as.factor(Accident_Type)74","as.factor(Accident_Type)75","as.factor(Accident_Type)99","Accident_CategoryFixed Object","Accident_CategoryMoving Object","Accident_CategoryNo Collision","Auth_Speed10","Auth_Speed100","Auth_Speed20","Auth_Speed30","Auth_Speed40","Auth_Speed50","Auth_Speed60","Auth_Speed70","Auth_Speed80","Auth_Speed90","Surface_CondDry","Surface_CondHard snow","Surface_CondIce","Surface_CondMud","Surface_CondOil","Surface_CondSand or gravel","Surface_CondSlush","Surface_CondSnow","Surface_CondWater accumulation","Surface_CondWet","IlluminationDay and clear","IlluminationDay and semi-dark","IlluminationNight and dark","IlluminationNight and lighted","EnvironmentCommercial","EnvironmentForest","EnvironmentIndustrial","EnvironmentPark","EnvironmentResidential","EnvironmentRural","EnvironmentSchool area","WeatherBlack Ice","WeatherClear Sky","WeatherCloudy","WeatherDrizzle","WeatherFoggy","WeatherHeavy Rain","WeatherSnow","WeatherSnowstorms","WeatherStrong Wind","Temp","Rel.Hum","Wind.Spd","Dew.Point.Temp","Stn_Press","Wind.Dir","weekdays","days","cluster_id_0","cluster_id_1","cluster_id_2","cluster_id_3","cluster_id_4","cluster_id_5"
2020-06-14,27,53,0,0,5,5,43,2,0,1,2,0,0,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,5,15,7,0,20,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,4,5,5,1,0,0,0,27,0,0,0,0,0,0,0,0,0,21,0,1,5,15,0,0,0,10,0,1,0,26,0,0,0,0,0,0,0,428.2875,1156.5,204.75,74.5875,2758.455,173.25,27,162,1,2,7,6,5,6
2020-06-15,32,59,1,1,15,17,48,2,1,0,2,1,2,0,2,0,0,0,1,1,2,3,0,0,0,0,2,2,1,10,9,11,1,20,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,25,0,0,0,0,2,5,13,1,0,0,0,30,0,0,0,0,0,0,0,0,0,27,0,0,2,13,0,1,1,13,0,0,0,29,0,0,0,0,0,0,0,588,1354.66666666667,136,140.666666666667,3269.25333333333,498.666666666667,0,0,1,1,5,3,7,15
2020-06-16,51,102,1,0,14,15,81,5,0,1,8,0,0,0,3,0,0,1,3,0,4,4,0,0,0,1,7,8,1,13,23,14,0,35,4,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,45,2,0,0,0,3,4,23,1,0,0,0,50,0,0,0,0,1,0,0,0,0,41,1,1,8,24,0,3,2,21,0,0,0,51,0,0,0,0,0,0,0,1129.65,1740.375,250.75,264.775,5195.4125,1213.375,0,51,4,4,14,10,10,9
2020-06-17,52,105,0,1,17,18,79,7,0,1,10,1,2,1,1,0,0,0,3,0,2,2,0,1,1,0,8,8,0,14,13,24,1,40,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,49,0,0,0,1,8,5,20,0,0,1,0,52,0,0,0,0,0,0,0,0,0,44,1,0,6,28,0,1,0,23,0,0,0,51,1,0,0,0,0,0,0,1288.51666666667,1980.33333333333,260,479.266666666667,5272.30166666667,1263.16666666667,0,104,5,2,10,9,6,20
2020-06-18,64,123,1,1,21,23,91,12,1,2,3,2,2,0,4,0,0,1,5,0,4,4,1,0,1,0,2,2,1,16,25,21,1,47,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,7,53,1,0,0,1,3,11,23,2,0,0,0,61,0,0,0,0,0,0,0,0,0,48,1,2,10,29,0,5,1,27,0,0,0,62,0,0,0,0,0,0,0,1729.86666666667,2410.66666666667,365.333333333333,696,6463.6,1578.66666666667,0,192,5,5,13,10,17,14
2020-06-19,48,85,0,2,13,15,65,5,0,3,5,0,1,2,4,0,0,0,0,0,4,4,0,1,1,0,5,5,0,12,22,12,2,27,4,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,2,9,36,2,0,0,0,5,5,16,0,0,0,0,48,0,0,0,0,0,0,0,0,0,39,2,0,7,12,0,2,1,29,0,2,0,46,2,0,0,0,0,0,0,1304.4,2294,274,711.2,4834.8,1102,0,192,6,0,15,8,4,15
2020-06-20,37,77,0,0,5,5,70,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,2,2,0,1,1,0,5,24,8,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,35,1,0,0,0,1,7,18,0,1,0,0,36,0,0,0,0,0,0,0,0,1,32,0,0,4,21,0,3,0,13,0,0,0,37,0,0,0,0,0,0,0,1030.45,1725.125,200.416666666667,552.070833333333,3722.13833333333,875.666666666667,37,185,7,2,7,6,6,9
2020-06-21,34,65,0,2,11,13,55,0,0,0,4,1,0,0,2,0,0,0,3,0,4,4,0,0,0,0,3,3,0,10,17,5,2,23,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,30,0,0,0,0,1,5,12,0,0,0,0,34,0,0,0,0,0,0,0,0,0,22,2,0,10,11,1,3,0,18,0,1,0,32,2,0,0,0,0,0,0,938.258333333333,1816.16666666667,144.5,571.058333333333,3415.14416666667,723.916666666667,34,204,5,3,6,7,4,9
2020-06-22,44,92,0,0,15,15,80,6,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,13,15,16,0,37,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,40,0,0,0,0,1,5,19,0,0,0,0,43,0,0,0,0,0,0,0,0,0,34,0,1,8,19,0,1,0,24,0,0,0,43,0,0,0,0,0,0,0,1253.45,2225.66666666667,216.333333333333,729.3,4411.09166666667,995.5,0,0,9,5,8,5,7,10
2020-06-23,44,86,0,1,8,9,65,8,1,2,2,0,3,0,3,0,0,0,2,0,1,1,0,2,2,0,2,2,0,8,19,16,1,34,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,37,1,0,0,0,3,2,15,0,0,0,0,38,0,0,0,0,0,0,0,0,6,38,1,0,4,21,0,2,0,21,0,0,0,36,4,3,0,0,0,0,0,1166.36666666667,2828.83333333333,229.166666666667,822.616666666667,4381.77666666667,876.333333333333,0,44,6,3,11,7,4,13
2020-06-24,17,35,0,0,5,5,28,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,8,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,0,1,2,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11,0,0,5,8,0,0,0,8,0,0,0,13,2,0,0,0,0,0,0,365.358333333333,1102.875,131.041666666667,241.966666666667,1690.33125,348.5,0,34,0,0,7,2,3,5
2020-06-25,49,95,0,0,12,12,69,12,0,0,4,0,0,1,4,0,0,2,3,0,0,0,0,0,0,0,4,4,0,11,25,13,0,39,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,44,0,0,0,0,3,11,16,0,0,0,0,47,0,0,0,0,0,0,0,0,0,39,0,0,7,22,0,0,0,24,0,1,0,42,5,0,0,0,0,0,0,983.470833333333,2713.375,343,521.2375,4904.655,1022.875,0,147,4,0,11,10,4,20
2020-06-26,24,41,0,0,8,8,34,2,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,6,10,8,0,15,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,2,1,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,22,0,0,2,13,0,1,1,6,0,2,0,22,2,0,0,0,0,0,0,522.7,1326,167,290.3,2403.72,496,0,96,1,1,7,4,5,6
2020-06-27,22,48,0,1,9,10,41,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,5,11,5,1,17,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,3,3,4,1,0,0,0,15,0,0,0,0,1,0,0,0,3,13,1,0,6,6,0,1,2,11,0,0,0,11,6,2,0,0,0,0,0,484.916666666667,1323.66666666667,103.583333333333,300.575,2193.47333333333,413.416666666667,22,110,4,1,5,3,5,4
2020-06-28,34,64,0,0,11,11,57,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,10,14,10,0,27,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,29,1,0,0,0,3,5,11,1,0,0,0,25,0,0,0,0,0,0,0,0,8,20,0,1,11,14,0,0,0,19,0,1,0,23,6,2,0,1,0,0,0,727.6,2746.91666666667,131.75,602.65,3391.38666666667,750.833333333333,34,204,0,3,11,4,8,8
2020-06-29,28,53,0,1,11,12,40,8,0,1,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,8,9,10,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,26,0,0,0,1,4,4,11,0,0,0,1,28,0,0,0,0,0,0,0,0,0,20,2,0,5,14,0,2,0,11,0,0,0,24,4,0,0,0,0,0,0,579.133333333333,2170,282.333333333333,461.183333333333,2811.81833333333,72.3333333333333,0,0,1,3,6,3,6,9
2020-06-30,65,130,0,1,23,24,99,9,0,0,8,0,2,1,2,0,0,0,9,0,1,1,0,1,1,0,5,5,0,18,22,24,1,50,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,5,57,2,0,0,0,3,11,22,2,0,0,0,62,0,0,0,0,0,0,0,0,1,51,2,1,10,33,0,3,0,26,0,0,0,54,9,0,0,0,0,0,0,1350.91666666667,4815.41666666667,590.416666666667,1035.125,6542.46666666667,189.583333333333,0,65,4,6,23,12,9,11
2020-07-01,40,78,0,1,13,14,59,5,0,1,5,0,4,1,1,0,0,0,2,0,0,0,0,4,4,0,5,5,0,11,14,14,1,29,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,35,0,0,0,0,1,10,16,0,0,0,0,40,0,0,0,0,0,0,0,0,0,29,0,2,8,15,0,0,0,24,0,0,0,38,2,0,0,0,0,0,0,977.833333333333,2331.66666666667,273.333333333333,597.166666666667,4012.68333333333,390,0,80,4,2,11,6,4,13
2020-07-02,40,78,0,0,6,6,59,6,0,1,4,0,1,0,5,0,0,0,2,0,2,2,0,0,0,0,2,2,0,6,20,14,0,29,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,7,3,16,0,1,0,0,40,0,0,0,0,0,0,0,0,0,34,0,0,6,18,0,2,0,17,1,2,0,35,5,0,0,0,0,0,0,1025.16666666667,2581.66666666667,191.666666666667,728,3997.41666666667,1040,0,120,4,5,9,4,6,12
2020-07-03,39,82,0,0,13,13,64,2,0,0,8,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,8,8,0,12,14,13,0,25,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,34,0,0,0,1,4,5,16,0,0,0,0,38,0,0,0,0,0,0,0,0,0,28,2,0,8,19,0,1,0,19,0,0,0,36,1,0,0,0,0,0,0,947.8625,2226.25,277.875,560.3,3910.41625,385.125,0,156,5,1,9,8,4,12
2020-07-04,31,63,1,1,21,23,56,2,0,0,2,0,2,0,0,0,0,0,1,0,1,1,0,2,2,0,2,2,1,13,9,7,1,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,28,1,0,0,0,1,4,13,1,0,0,0,30,0,0,0,0,0,0,0,0,0,24,0,0,7,14,0,3,1,13,0,0,0,29,1,0,0,0,0,0,0,789.466666666667,1016.54166666667,227.333333333333,234.695833333333,3111.94791666667,532.166666666667,31,155,3,2,8,6,3,9
2020-07-05,31,60,1,0,9,10,48,1,0,2,3,1,2,0,0,0,0,0,3,0,0,0,1,0,1,0,2,2,1,6,13,11,0,22,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,4,5,10,0,0,0,0,31,0,0,0,0,0,0,0,0,0,24,0,0,6,11,0,0,1,19,0,0,0,27,1,0,0,0,0,0,0,711.8375,1471.20833333333,193.75,340.741666666667,3114.13083333333,643.25,31,186,1,1,7,10,4,8
2020-07-06,34,68,0,0,10,10,55,6,2,1,3,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,10,15,0,24,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,29,1,0,0,0,2,2,14,0,0,0,0,33,0,0,0,0,0,0,0,0,1,25,0,0,9,15,0,0,0,19,0,0,0,33,0,1,0,0,0,0,0,812.316666666667,1607.91666666667,136,373.291666666667,3430.40166666667,647.416666666667,0,0,3,2,7,7,5,10
2020-07-07,52,104,0,0,18,18,76,15,1,0,3,0,2,1,1,0,0,0,5,0,1,1,0,2,2,0,1,1,0,15,19,18,0,43,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,9,6,14,0,0,0,0,51,0,0,0,0,0,0,0,0,0,49,0,0,2,23,0,3,0,25,0,1,0,51,0,0,0,0,0,0,0,1358.28333333333,2708.33333333333,329.333333333333,792.566666666667,5232.825,951.166666666667,0,52,9,2,13,5,7,16
2020-07-08,45,98,0,3,16,19,84,3,0,1,4,0,0,1,2,0,0,0,3,0,1,1,0,0,0,0,3,3,0,14,18,12,1,35,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,40,2,0,0,0,2,10,16,0,0,0,0,38,0,0,0,0,0,0,0,1,6,40,2,0,3,16,0,3,1,19,1,1,0,39,1,4,0,0,0,0,0,1132.125,3382.5,225,911.4375,4513.875,894.375,0,90,4,2,11,7,15,6
2020-07-09,41,85,0,2,12,14,66,7,0,0,6,1,1,3,0,0,0,0,1,0,1,1,0,0,0,0,4,4,0,8,17,14,2,32,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,38,1,0,0,0,0,10,12,0,0,0,0,41,0,0,0,0,0,0,0,0,0,37,2,0,2,20,0,3,0,17,0,0,0,41,0,0,0,0,0,0,0,1140.14166666667,2687.20833333333,208.416666666667,832.470833333333,4117.63,809.75,0,123,3,1,13,7,6,11
2020-07-10,50,95,0,2,15,17,75,9,0,2,2,1,0,0,2,0,0,0,4,0,1,1,0,0,0,0,2,2,0,9,20,19,2,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,46,1,0,0,0,4,5,18,0,0,0,0,46,0,0,0,0,0,0,0,0,2,40,0,0,6,18,0,3,1,27,0,0,0,44,3,0,0,1,0,0,0,1482.91666666667,2802.08333333333,335.416666666667,977.291666666667,5017.04166666667,902.083333333333,0,200,3,4,10,15,6,12
2020-07-11,22,43,0,0,4,4,38,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,12,7,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,10,17,0,0,4,9,0,1,0,11,0,1,0,6,6,6,1,1,0,0,0,543.675,1770.08333333333,113.666666666667,462.916666666667,2185.2325,330,22,110,3,2,4,4,3,6
2020-07-12,24,48,1,0,7,8,34,2,0,0,4,0,1,1,1,0,0,0,5,1,0,1,0,1,1,0,3,3,1,6,10,7,0,17,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,1,2,1,7,0,0,0,0,20,0,0,0,0,0,0,0,0,2,17,0,0,6,10,0,1,1,10,1,1,0,20,2,0,0,0,0,0,0,583.2,1774,133,457.8,2381.54,666,24,144,4,2,9,3,1,5
2020-07-13,44,79,0,1,8,9,61,7,0,1,2,0,2,0,1,0,0,0,5,0,5,5,0,1,1,0,1,1,0,8,20,15,1,26,5,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,8,33,1,2,0,0,4,5,15,1,0,0,0,43,0,0,0,0,0,0,0,0,0,39,0,0,2,18,0,2,1,22,0,1,0,43,0,0,0,0,0,0,0,1038.76666666667,2643.66666666667,240.166666666667,667.333333333333,4397.56166666667,1054.16666666667,0,0,2,3,15,6,8,10
2020-07-14,53,103,0,0,23,23,75,13,1,2,5,0,1,0,2,0,0,0,4,0,0,0,0,1,1,0,5,5,0,17,23,13,0,37,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,6,42,1,0,0,0,4,5,18,3,0,0,0,50,0,0,0,0,0,0,0,0,0,44,1,0,6,21,0,2,0,28,0,0,0,49,1,0,0,0,0,0,0,1135.525,3482.54166666667,499.083333333333,767.175,5337.67416666667,172.25,0,53,3,5,15,10,7,13
2020-07-15,51,105,0,2,15,17,84,6,0,2,3,2,2,1,1,0,0,0,4,0,4,4,0,1,1,0,3,3,0,15,21,13,2,40,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,46,2,0,0,0,4,11,25,0,0,0,0,48,0,0,0,0,1,0,0,0,0,42,3,0,4,22,0,5,1,22,0,0,0,49,0,0,0,0,0,0,0,1071.2125,3157.75,367.625,674.475,5169.55125,308.125,0,102,4,4,6,15,11,11
2020-07-16,43,88,0,0,13,13,67,8,0,1,5,1,2,0,1,0,0,1,2,0,0,0,0,1,1,0,3,3,0,10,18,15,0,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,3,34,2,0,0,0,4,12,14,0,0,0,0,34,0,0,0,0,0,0,0,1,3,32,2,0,4,18,0,1,0,21,0,1,0,28,7,2,0,0,0,0,0,1002.79583333333,3017.16666666667,317.125,750.529166666667,4350.90125,795.5,0,129,2,4,14,7,6,10
2020-07-17,47,91,0,0,12,12,74,1,1,0,4,0,4,0,1,0,0,1,5,0,3,3,0,3,3,0,3,3,0,12,22,13,0,33,4,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,41,1,0,0,0,2,7,24,0,0,0,0,31,0,0,0,0,1,0,0,0,14,35,3,1,6,25,0,3,0,16,0,1,0,31,6,6,0,2,0,0,0,1036.74166666667,3632.70833333333,297.666666666667,824.654166666667,4728.2,1037.91666666667,0,188,3,3,7,12,10,12
2020-07-18,24,47,0,0,10,10,38,1,0,0,4,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,4,4,0,9,12,3,0,18,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,22,0,0,0,0,3,5,6,1,0,0,0,23,0,0,0,0,0,0,0,0,0,16,0,0,7,10,0,1,0,12,0,0,0,23,0,0,0,0,0,0,0,620.1,1507,123,431.8,2413.13,571,24,120,2,1,6,5,4,6
2020-07-19,28,56,0,0,7,7,52,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,5,14,9,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,1,0,0,0,1,4,8,1,0,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,16,8,0,3,0,16,1,0,0,24,3,0,0,0,0,0,0,747.833333333333,1925,187.833333333333,567,2795.96333333333,564.666666666667,28,168,4,1,4,6,6,7
2020-07-20,25,49,0,1,9,10,36,5,0,1,2,0,1,0,0,0,0,0,4,0,1,1,0,1,1,0,1,1,0,9,6,9,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,2,0,0,0,2,1,10,1,0,0,0,25,0,0,0,0,0,0,0,0,0,21,0,0,4,10,0,1,0,14,0,0,0,24,1,0,0,0,0,0,0,632.916666666667,1690.625,145.833333333333,464.895833333333,2496.41666666667,509.375,0,0,1,3,3,2,6,10
2020-07-21,39,77,0,0,8,8,55,8,0,1,4,1,2,1,0,0,0,0,5,0,0,0,0,1,1,0,2,2,0,7,13,19,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33,2,0,0,0,1,10,8,1,0,0,0,38,0,0,0,0,0,0,0,0,0,35,0,0,3,20,0,1,0,17,0,0,0,37,0,0,0,0,0,0,0,847.6,2083.25,255.125,453.7,3929.23375,797.875,0,39,3,3,8,10,7,8
2020-07-22,40,76,1,1,13,15,59,9,0,0,4,0,1,1,1,0,0,0,1,1,1,2,0,1,1,0,3,3,1,10,16,12,1,28,2,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,34,1,0,0,0,3,10,10,0,0,0,0,37,0,0,0,0,1,0,0,0,1,33,2,0,5,17,0,2,2,18,0,0,0,33,5,1,0,0,0,0,0,865.333333333333,2558.33333333333,203.333333333333,571,4030.16666666667,561.666666666667,0,80,2,1,15,10,4,8
2020-07-23,35,66,0,0,8,8,51,6,0,0,3,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,3,3,0,7,22,6,0,22,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,5,27,0,0,0,0,3,3,13,0,0,0,0,34,0,0,0,0,0,0,0,0,0,24,0,0,10,17,0,2,0,14,1,0,0,32,2,0,0,0,0,0,0,760.8125,2550.625,231.875,577.354166666667,3523.34791666667,511.875,0,105,3,6,7,4,6,9
2020-07-24,58,115,0,4,16,20,91,8,2,1,6,2,1,0,0,0,0,0,4,0,3,3,0,0,0,0,6,6,0,15,21,19,3,46,4,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0,3,10,21,2,0,0,0,58,0,0,0,0,0,0,0,0,0,46,4,0,6,26,0,2,0,29,0,0,0,58,0,0,0,0,0,0,0,1404.56666666667,3093.33333333333,275.5,794.116666666667,5858.45916666667,1334,0,232,8,7,16,4,9,14
2020-07-25,34,67,0,1,7,8,57,1,0,0,3,1,0,0,0,0,0,0,5,0,1,1,0,0,0,0,1,1,0,6,13,14,1,24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,4,28,0,1,0,1,3,3,13,0,0,0,0,33,0,0,0,0,0,0,0,0,0,25,1,1,6,12,0,1,0,18,0,2,0,33,0,0,0,0,0,0,0,886.55,1600.83333333333,208.25,465.375,3425.0325,823.083333333333,34,170,2,3,8,5,6,10
2020-07-26,24,50,0,0,10,10,42,2,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,8,10,6,0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,1,0,0,0,2,4,11,0,0,0,0,16,0,0,0,0,0,0,0,0,8,16,4,1,3,12,0,1,0,10,0,1,0,14,3,5,0,2,0,0,0,631.7,1545,178,451.9,2401.16,458,24,144,1,3,8,4,5,3
2020-07-27,40,79,1,0,8,9,65,5,0,0,2,0,0,0,4,0,0,0,3,1,2,3,0,0,0,0,2,2,1,8,19,12,0,28,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,5,8,11,0,0,0,0,30,0,1,0,0,0,0,0,0,8,30,0,0,9,16,0,0,0,20,0,3,0,27,7,4,0,0,0,0,0,1024.16666666667,3353.33333333333,183.333333333333,905.166666666667,3981.11666666667,878.333333333333,0,0,4,5,9,10,2,10
2020-07-28,38,78,0,0,11,11,64,4,0,0,4,0,1,1,1,0,0,0,3,0,1,1,0,1,1,0,4,4,0,10,13,15,0,29,2,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,2,8,14,0,0,0,0,38,0,0,0,0,0,0,0,0,0,31,0,1,6,15,0,2,0,18,0,0,0,36,2,0,0,0,0,0,0,982.933333333333,2458.91666666667,232.75,692.233333333333,3786.62083333333,802.75,0,38,5,6,7,5,6,9
2020-07-29,34,63,0,1,6,7,47,5,0,1,3,1,0,1,3,0,0,0,2,0,3,3,0,0,0,0,2,2,0,5,17,11,1,19,4,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,26,0,1,0,0,3,6,12,0,0,0,0,27,0,0,0,0,0,0,0,0,6,28,1,0,4,12,0,3,1,16,0,0,0,23,6,4,0,0,0,0,0,756.783333333333,2585.41666666667,147.333333333333,603.925,3403.06,816,0,68,4,3,9,4,2,12
