"Date","SeverityDeadly","SeverityLight.Injury","SeverityMaterial.High","SeverityMaterial.Low","SeveritySevere.Injury","Accident_CategoryFixed.Object","Accident_CategoryMoving.Object","Accident_CategoryNo.Collision","Auth_Speed10","Auth_Speed100","Auth_Speed20","Auth_Speed30","Auth_Speed40","Auth_Speed50","Auth_Speed60","Auth_Speed70","Auth_Speed80","Auth_Speed90","Surface_CondDry","Surface_CondHard.snow","Surface_CondIce","Surface_CondMud","Surface_CondOil","Surface_CondSand.or.gravel","Surface_CondSlush","Surface_CondSnow","Surface_CondWater.accumulation","Surface_CondWet","IlluminationDay.and.clear","IlluminationDay.and.semi.dark","IlluminationNight.and.dark","IlluminationNight.and.lighted","EnvironmentCommercial","EnvironmentForest","EnvironmentIndustrial","EnvironmentPark","EnvironmentResidential","EnvironmentRural","EnvironmentSchool.area","WeatherBlack.Ice","WeatherClear.Sky","WeatherCloudy","WeatherDrizzle","WeatherFoggy","WeatherHeavy.Rain","WeatherSnow","WeatherSnowstorms","WeatherStrong.Wind","Temp","Rel.Hum","Wind.Spd","Dew.Point.Temp","Stn_Press","Wind.Dir","weekdays","days"
2016-07-17,0,1,2,2,0,1,4,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,22.5833333333333,64.375,4.58333333333333,15.1625,100.952916666667,26.0869565217391,1,6
2016-07-18,0,0,4,9,0,2,11,0,0,0,0,1,2,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,2,4,0,0,1,6,0,0,0,10,0,0,0,0,0,0,0,23.4416666666667,65.7083333333333,7.79166666666667,16.3666666666667,100.267916666667,19.4583333333333,0,0
2016-07-19,0,5,7,3,0,1,14,0,0,0,0,0,2,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,1,0,3,8,0,0,0,5,0,0,0,13,1,0,0,0,0,0,0,19.3375,53.9166666666667,6.83333333333333,9.49583333333333,100.969583333333,29.9166666666667,0,1
2016-07-20,0,1,11,3,1,2,14,0,0,0,0,1,1,7,0,0,0,0,15,0,0,0,0,1,0,0,0,0,15,0,0,1,10,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,21.4833333333333,53.2916666666667,4.875,11.2833333333333,101.1675,25.3333333333333,0,2
2016-07-21,0,3,4,5,0,1,11,0,0,0,0,1,2,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,3,6,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,24.3833333333333,57.625,7.875,15.25,100.623333333333,21.7916666666667,0,3
2016-07-22,0,3,4,9,0,0,16,0,0,0,1,1,1,10,0,0,0,0,14,0,0,0,0,0,0,0,0,1,12,1,0,2,11,0,0,0,5,0,0,0,13,2,0,0,0,0,0,0,26.3125,63.8333333333333,6.33333333333333,18.4833333333333,99.715,21.125,0,4
2016-07-23,0,1,7,4,0,2,10,0,0,0,0,0,1,6,0,0,0,0,8,0,0,0,0,0,0,0,0,3,6,0,2,4,6,0,0,0,6,0,0,0,7,4,0,0,0,0,0,0,21.7,82.4583333333333,5.29166666666667,18.4833333333333,100.026666666667,19.625,1,5
2016-07-24,0,4,3,3,0,0,10,0,0,0,1,0,1,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,2,7,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,20.5291666666667,61.9583333333333,6.16666666666667,12.8375,100.662083333333,26.125,1,6
2016-07-25,0,4,4,4,0,0,12,0,0,0,0,0,2,7,0,0,0,0,9,0,0,0,0,0,0,0,0,3,10,0,1,1,6,0,0,0,6,0,0,0,8,2,2,0,0,0,0,0,21.8666666666667,81.7083333333333,4.79166666666667,18.5583333333333,100.074583333333,18.8333333333333,0,0
2016-07-26,0,6,6,7,0,0,18,0,0,0,0,1,1,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,18,0,0,1,10,0,1,0,8,0,0,0,19,0,0,0,0,0,0,0,23.3166666666667,72.5833333333333,4.5,17.8,100.07,24.4583333333333,0,1
2016-07-27,0,0,6,3,0,2,6,0,0,0,0,1,1,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,2,6,0,1,0,2,0,0,0,9,0,0,0,0,0,0,0,25.1916666666667,64.6666666666667,5.95833333333333,17.6625,100.253333333333,22.9130434782609,0,2
2016-07-28,0,8,3,4,0,2,13,0,0,0,0,0,1,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,2,2,9,0,0,1,3,0,2,0,14,0,0,0,0,0,0,0,24.2333333333333,61.7083333333333,5.95833333333333,16.1875,100.309166666667,22.5416666666667,0,3
2016-07-29,0,3,4,2,0,0,9,0,0,0,0,0,2,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,1,6,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,21.8666666666667,59.625,8.66666666666667,13.5458333333333,100.543333333333,8.33333333333333,0,4
2016-07-30,0,6,6,7,0,1,18,0,0,0,0,0,8,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,15,0,0,3,7,0,2,1,9,0,0,0,19,0,0,0,0,0,0,0,21.2666666666667,57.25,6,12.2375,100.938333333333,12.5416666666667,1,5
2016-07-31,0,1,5,4,0,0,10,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,1,6,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,23.2708333333333,55.6666666666667,3.95833333333333,13.5083333333333,101.024583333333,9.43478260869565,1,6
2016-08-01,0,6,3,7,0,3,13,0,0,0,0,0,3,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11,1,0,4,5,0,1,0,10,0,0,0,15,1,0,0,0,0,0,0,22.2,67.0416666666667,5.83333333333333,15.6125,101.03875,13.5833333333333,0,0
2016-08-02,0,4,5,6,0,0,15,0,0,0,0,2,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,0,2,12,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,23.45,59.7083333333333,4.79166666666667,14.6083333333333,101.157083333333,10.2083333333333,0,1
2016-08-03,0,1,7,5,0,2,11,0,0,0,0,0,1,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,3,7,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,24.9916666666667,55.4583333333333,4.54166666666667,14.8916666666667,101.05875,18.8695652173913,0,2
2016-08-04,0,2,3,1,0,1,5,0,0,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,25.9916666666667,59.375,5.625,17.1333333333333,100.75375,18.1666666666667,0,3
2016-08-05,0,3,4,3,0,0,9,1,1,0,0,0,2,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,27.0666666666667,60.875,7.20833333333333,18.475,100.008333333333,19.5833333333333,0,4
2016-08-06,0,5,5,6,0,2,13,1,0,0,0,0,4,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,1,0,7,10,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,24.1541666666667,61.0416666666667,6.16666666666667,15.4416666666667,99.6129166666667,28.625,1,5
2016-08-07,0,5,3,3,0,0,10,0,0,0,0,0,2,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,3,6,0,0,0,4,0,1,0,10,1,0,0,0,0,0,0,21.8375,56.8333333333333,6.58333333333333,12.6541666666667,100.152916666667,28.75,1,6
2016-08-08,0,3,7,2,0,1,9,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,1,0,2,6,0,0,0,6,0,0,0,11,1,0,0,0,0,0,0,22.6083333333333,51.2916666666667,7.875,11.5916666666667,100.763333333333,23.9583333333333,0,0
2016-08-09,0,3,2,8,0,3,10,0,0,0,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,2,2,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,22.7916666666667,46.5833333333333,4.29166666666667,10.25,101.195416666667,19.5,0,1
2016-08-10,0,4,6,6,0,1,15,0,0,0,0,0,2,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,12,0,0,4,11,0,2,0,3,0,0,0,16,0,0,0,0,0,0,0,26.6458333333333,59.1666666666667,6.58333333333333,17.7958333333333,100.780416666667,19.5833333333333,0,2
2016-08-11,0,2,1,4,0,0,7,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,1,3,0,0,0,3,0,1,0,7,0,0,0,0,0,0,0,26.75,64.625,4.875,19.3458333333333,100.585833333333,20.75,0,3
2016-08-12,0,3,4,5,0,0,9,2,0,0,0,2,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,5,11,0,0,1,6,0,1,0,5,0,0,0,7,2,3,0,0,0,0,0,21.0416666666667,81.625,8.83333333333333,17.65,100.14,4.75,0,4
2016-08-13,0,3,4,3,0,0,10,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,1,0,0,4,0,0,0,6,0,0,0,1,5,4,0,0,0,0,0,18.85,91.375,7.66666666666667,17.3666666666667,100.212083333333,2.70833333333333,1,5
2016-08-14,0,6,6,2,0,1,12,0,0,0,0,0,2,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,10,0,2,2,6,0,0,0,8,0,0,0,10,3,1,0,0,0,0,0,20.4791666666667,86.625,4.20833333333333,18.0041666666667,100.181666666667,16.6818181818182,1,6
2016-08-15,0,6,7,2,0,0,14,0,0,0,0,0,5,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,2,0,4,6,0,0,0,9,0,0,0,14,1,0,0,0,0,0,0,22.0541666666667,70.0416666666667,3.79166666666667,16.0041666666667,101.1625,26.3333333333333,0,0
2016-08-16,0,4,4,8,0,0,16,0,0,0,0,1,3,8,0,0,0,0,7,0,0,0,0,0,0,0,0,9,15,0,0,1,9,0,0,0,6,0,1,0,5,3,6,0,2,0,0,0,20.4,84.5,6.08333333333333,17.5625,100.859166666667,16.4583333333333,0,1
2016-08-17,0,2,1,4,0,0,7,0,0,0,0,1,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,0,0,4,0,1,0,7,0,0,0,0,0,0,0,21.7375,72.5833333333333,8.20833333333333,16.2541666666667,100.499583333333,18.9583333333333,0,2
2016-08-18,0,8,3,9,0,1,18,1,0,0,0,1,1,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,17,1,0,2,11,0,0,0,9,0,0,0,20,0,0,0,0,0,0,0,23.4041666666667,67.4166666666667,5.375,16.8208333333333,100.494166666667,25.875,0,3
2016-08-19,0,5,2,3,0,2,6,0,0,0,0,0,1,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,2,0,3,4,0,0,0,6,0,0,0,9,1,0,0,0,0,0,0,22.9875,58,4.25,14.0583333333333,100.584166666667,19.3636363636364,0,4
2016-08-20,0,3,5,4,0,0,11,1,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,3,7,0,0,0,4,0,0,0,10,1,0,0,0,0,0,0,24.2375,63.8333333333333,5.95833333333333,16.5708333333333,100.255,17.5833333333333,1,5
2016-08-21,0,7,3,3,0,0,12,1,0,0,0,0,1,8,0,0,0,0,6,0,0,0,0,0,0,0,0,7,10,0,0,3,4,0,0,0,9,0,0,0,6,1,6,0,0,0,0,0,22.9416666666667,78.7916666666667,7.45833333333333,18.9125,99.79,18.8333333333333,1,6
2016-08-22,0,4,4,9,0,0,15,2,0,0,0,0,2,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16,0,0,1,10,0,2,0,5,0,0,0,17,0,0,0,0,0,0,0,17.7416666666667,64,6.16666666666667,10.575,100.590416666667,24.0416666666667,0,0
2016-08-23,0,5,3,6,0,1,13,0,0,0,0,0,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,5,5,0,0,0,8,0,1,0,14,0,0,0,0,0,0,0,20.5916666666667,63.8333333333333,7.58333333333333,13.225,101.225416666667,21.8333333333333,0,1
2016-08-24,0,1,3,5,0,0,8,0,0,0,0,0,1,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,3,0,1,0,8,0,0,0,0,0,0,0,23.7833333333333,66.7916666666667,5.54166666666667,16.9916666666667,101.0525,21.6666666666667,0,2
2016-08-25,1,3,7,5,0,0,16,0,0,0,0,1,2,11,0,0,0,0,12,0,0,0,0,0,0,0,0,4,10,1,1,3,9,0,0,0,7,0,0,0,8,5,3,0,0,0,0,0,23.4041666666667,80.75,5.16666666666667,19.825,100.34875,18.9583333333333,0,3
2016-08-26,0,5,7,3,0,1,14,0,0,0,0,0,3,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,24.5041666666667,67.6666666666667,4.45833333333333,17.6833333333333,100.518333333333,26.5416666666667,0,4
2016-08-27,0,8,5,5,0,2,16,0,1,0,0,0,3,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,0,0,7,10,0,0,0,8,0,0,0,18,0,0,0,0,0,0,0,21.7958333333333,61.5833333333333,6.08333333333333,13.9375,101.389583333333,6.70833333333333,1,5
2016-08-28,0,0,6,1,0,0,7,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,2,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,23.1708333333333,72.5833333333333,4.41666666666667,17.8625,101.050416666667,14.0416666666667,1,6
2016-08-29,0,1,8,5,0,1,13,0,2,0,0,0,1,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,0,1,1,9,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,21.6125,63.5416666666667,6.79166666666667,14.1208333333333,101.097083333333,26.0833333333333,0,0
2016-08-30,0,4,3,8,0,0,14,0,0,0,0,0,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,2,5,0,0,0,9,0,0,0,14,0,0,0,0,0,0,0,21.6166666666667,64.875,5.625,14.6416666666667,100.923333333333,22.75,0,1
2016-08-31,0,5,7,3,0,0,15,0,1,0,0,0,1,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,1,0,2,7,0,0,0,8,0,0,0,12,2,0,0,0,0,0,0,21.8916666666667,77.4166666666667,6.16666666666667,17.6583333333333,100.206666666667,23.625,0,2
2016-09-01,0,8,7,3,0,2,16,0,0,0,0,0,1,10,0,0,0,0,15,0,0,0,0,0,0,0,0,2,12,1,0,4,13,0,0,0,4,0,0,0,14,1,2,0,0,0,0,0,19.35,65.375,6.75,12.5416666666667,100.45,21.875,0,3
2016-09-02,0,1,7,2,0,1,7,1,0,0,0,0,2,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,3,2,0,0,0,8,0,0,0,9,1,0,0,0,0,0,0,17.4291666666667,64.5416666666667,8.375,10.5791666666667,101.1925,19.1666666666667,0,4
2016-09-03,0,6,6,3,0,0,15,0,0,0,0,0,1,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,5,7,0,0,1,7,0,0,0,15,0,0,0,0,0,0,0,17.8166666666667,64.4166666666667,5.08333333333333,10.7125,101.513333333333,21.3333333333333,1,5
2016-09-04,0,7,6,1,0,3,8,2,0,0,0,0,1,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,6,7,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,19.975,63.875,3.20833333333333,12.525,101.58375,21.1666666666667,1,6
2016-09-05,0,1,7,4,0,1,11,0,0,0,0,0,1,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,2,6,0,0,0,4,0,1,0,12,0,0,0,0,0,0,0,21.6333333333333,66,3.625,14.5708333333333,101.377916666667,20.25,0,0
2016-09-06,0,7,8,5,0,0,19,0,0,0,0,1,2,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,16,0,0,4,10,0,0,1,7,0,1,0,20,0,0,0,0,0,0,0,22.6916666666667,63.0833333333333,3.16666666666667,14.7125,101.007916666667,18.7916666666667,0,1
2016-09-07,0,10,3,6,0,1,18,0,2,0,0,0,1,11,0,0,0,0,16,0,0,0,0,0,0,0,0,1,15,1,0,1,8,0,0,0,10,0,0,0,16,0,1,0,0,0,0,0,24.3958333333333,63.7916666666667,5.25,16.8208333333333,100.674583333333,20.875,0,2
2016-09-08,0,3,7,3,0,1,12,0,0,0,1,2,2,5,0,0,0,0,7,0,0,0,0,0,0,0,0,6,10,0,0,3,8,0,1,0,3,0,1,0,1,8,4,0,0,0,0,0,23.6333333333333,86.0416666666667,4.5,21.0875,99.9408333333333,20.0416666666667,0,3
2016-09-09,0,3,8,8,0,2,13,0,0,0,0,2,3,8,0,1,0,0,17,0,0,0,0,0,0,0,0,1,13,1,0,5,8,0,0,0,11,0,0,0,17,0,1,0,0,0,0,0,23.6375,68.9166666666667,4.875,17.2125,100.207916666667,25.5833333333333,0,4
2016-09-10,0,4,7,0,0,1,10,0,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,3,2,0,1,0,7,0,0,0,6,4,0,0,0,0,0,0,23.4958333333333,69.4166666666667,6.625,17.4541666666667,100.345,20.2083333333333,1,5
2016-09-11,0,0,3,4,0,0,5,0,0,0,0,1,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,1,2,0,0,4,2,0,0,0,5,0,0,0,5,1,0,0,0,0,0,0,18.3625,67.4583333333333,6.125,12.0083333333333,100.362083333333,21.25,1,6
2016-09-12,1,7,5,5,0,2,16,0,0,0,0,2,2,7,0,0,0,0,17,0,0,0,0,0,0,0,1,0,15,0,0,2,7,0,1,0,7,0,3,0,18,0,0,0,0,0,0,0,18.1625,58.8333333333333,5.54166666666667,9.81666666666667,101.22125,21.125,0,0
2016-09-13,0,5,5,7,0,1,15,1,0,0,0,0,6,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,1,0,0,7,0,1,0,7,0,0,0,15,0,0,0,0,0,0,0,21.0958333333333,58.5833333333333,5.75,12.2916666666667,100.81125,20.125,0,1
2016-09-14,0,3,2,8,0,1,11,0,0,0,0,0,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,1,0,3,5,0,0,0,7,0,0,0,10,2,0,0,0,0,0,0,18.4083333333333,64.7083333333333,9.83333333333333,11.4625,100.84375,17.875,0,2
2016-09-15,0,6,8,5,1,0,19,1,0,0,1,0,0,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,17,1,0,1,7,0,0,0,9,1,0,0,19,0,0,0,0,0,0,0,13.1625,62.375,5.66666666666667,5.87916666666667,101.726666666667,18.625,0,3
2016-09-16,0,10,5,6,0,1,18,0,0,0,0,1,4,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,14,0,0,6,12,0,0,0,9,0,0,0,20,0,0,0,0,0,0,0,15.8666666666667,62.7083333333333,3.08333333333333,8.26666666666667,101.51875,21.6086956521739,0,4
2016-09-17,0,3,7,4,0,0,14,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,3,6,0,0,8,5,0,0,0,8,0,1,0,11,1,1,0,1,0,0,0,18.8916666666667,73.7083333333333,5.95833333333333,13.9958333333333,100.69875,19.4166666666667,1,5
2016-09-18,0,3,10,4,0,1,15,1,0,0,0,0,2,12,0,0,0,0,13,0,0,0,0,0,0,0,0,3,10,1,0,5,8,0,0,0,9,0,0,0,13,0,3,0,0,0,0,0,22.55,77.625,4.625,18.2041666666667,100.394166666667,21.2083333333333,1,6
2016-09-19,0,6,8,6,0,1,16,0,0,0,0,1,4,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,17,0,0,2,8,0,0,0,10,0,2,0,19,0,0,0,0,0,0,0,21.9791666666667,73.625,4.25,16.875,100.71375,21,0,0
2016-09-20,0,7,7,8,0,1,20,0,0,0,1,0,3,13,0,0,0,0,22,0,0,0,0,0,0,0,0,0,17,0,0,5,8,0,0,0,14,0,0,0,22,0,0,0,0,0,0,0,19.8791666666667,75.875,4.25,15.1833333333333,100.802083333333,17.7916666666667,0,1
2016-09-21,0,4,3,3,0,0,8,0,1,0,0,0,2,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,2,4,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,20.6958333333333,57.7083333333333,6.16666666666667,11.6833333333333,101.074166666667,21.9166666666667,0,2
2016-09-22,0,8,1,4,0,0,12,1,1,0,0,0,1,7,0,0,0,0,10,0,0,0,0,0,0,0,0,2,7,1,0,4,5,0,0,0,8,0,0,0,7,3,2,0,0,0,0,0,17.5333333333333,63.9166666666667,8.79166666666667,10.475,101.1175,7.45833333333333,0,3
2016-09-23,0,3,4,3,0,0,9,0,0,0,0,0,1,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,3,5,0,0,0,3,0,0,0,8,1,0,0,0,0,0,0,13.6041666666667,69.9583333333333,9.5,7.7875,101.039166666667,1.66666666666667,0,4
2016-09-24,0,4,5,6,0,0,15,0,1,0,0,0,1,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11,0,0,4,8,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,12.7458333333333,51.2916666666667,7.75,2.45833333333333,101.242916666667,27.7083333333333,1,5
2016-09-25,0,2,3,3,0,0,8,0,0,0,0,0,2,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,1,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,11.3875,55.6666666666667,7.54166666666667,2.14166666666667,101.31125,27.4583333333333,1,6
2016-09-26,0,7,4,4,1,0,16,0,0,0,1,1,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,1,0,2,8,0,0,0,5,0,2,0,15,0,0,0,0,0,0,0,13.275,64.5833333333333,5.125,6.05,100.90625,22.25,0,0
2016-09-27,0,2,5,4,1,4,8,0,0,0,0,1,2,5,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,0,3,8,0,0,0,3,0,1,0,9,1,1,0,0,0,0,0,16.0833333333333,73.3333333333333,4.625,10.85,100.289166666667,19.0416666666667,0,1
2016-09-28,0,5,6,1,0,1,9,1,1,0,0,0,1,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,1,0,4,0,0,0,10,1,0,0,0,0,0,0,13.8333333333333,81.6666666666667,10.9583333333333,10.575,101.485416666667,3.66666666666667,0,2
2016-09-29,0,4,5,6,0,0,14,0,0,0,0,0,2,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,3,7,0,0,0,5,0,1,0,14,0,0,0,0,0,0,0,12.3875,71.4166666666667,11,6.9875,102.376666666667,6.75,0,3
2016-09-30,0,5,5,5,0,0,15,0,0,0,0,1,4,9,0,0,0,0,14,0,0,0,0,0,0,0,0,1,13,1,0,1,8,0,0,0,6,0,0,0,14,0,1,0,0,0,0,0,13.4375,65.875,8.33333333333333,6.92083333333333,102.235416666667,5.375,0,4
2016-10-01,0,5,5,5,0,3,10,0,0,0,0,0,1,8,0,0,0,0,12,0,0,0,0,0,0,0,0,2,8,1,0,5,8,0,0,0,6,0,0,0,11,0,2,0,0,0,0,0,14.6375,69.4583333333333,4.5,8.85,101.6625,10.9166666666667,1,5
2016-10-02,0,4,2,2,0,1,7,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,2,0,4,4,0,0,0,4,0,0,0,3,2,3,0,0,0,0,0,14.4041666666667,84.4166666666667,3.75,11.7041666666667,100.859583333333,16.5,1,6
2016-10-03,0,9,9,7,0,0,24,0,0,0,0,1,1,12,0,0,0,0,25,0,0,0,0,0,0,0,0,0,20,2,0,3,15,0,0,0,9,0,1,0,25,0,0,0,0,0,0,0,14.7416666666667,80.2083333333333,8.41666666666667,11.175,100.950833333333,3.54166666666667,0,0
2016-10-04,0,2,7,5,0,1,11,0,0,0,0,1,0,8,1,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,3,6,0,2,0,5,0,1,0,13,0,0,0,0,0,0,0,12.3166666666667,71.625,6.875,7.07916666666667,101.782083333333,9.125,0,1
2016-10-05,0,6,3,5,0,2,12,0,0,0,0,1,0,9,0,0,0,0,12,0,0,0,0,1,0,0,0,0,11,0,0,3,3,0,0,0,7,0,3,0,12,1,0,0,0,0,0,0,14.8791666666667,80.125,3.41666666666667,11.2583333333333,101.75875,17.75,0,2
2016-10-06,0,3,1,9,1,0,14,0,0,0,0,0,2,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,4,9,0,0,0,5,0,0,0,13,1,0,0,0,0,0,0,17.1333333333333,70.625,4.375,11.3083333333333,101.559166666667,22.3333333333333,0,3
2016-10-07,0,9,4,5,1,0,17,0,0,0,0,0,3,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,16,0,0,2,11,0,1,0,6,0,0,0,18,0,0,0,0,0,0,0,18.2583333333333,67.6666666666667,4.91666666666667,11.6166666666667,101.367083333333,18.75,0,4
2016-10-08,0,7,4,4,0,0,15,0,0,0,0,0,2,9,0,0,0,0,3,0,0,0,0,0,0,0,0,11,10,1,0,4,11,0,0,0,4,0,0,0,2,3,9,0,1,0,0,0,15.3708333333333,85.8333333333333,4.875,12.8458333333333,100.638333333333,20,1,5
2016-10-09,0,4,5,6,0,2,13,0,0,0,0,1,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,6,7,0,0,0,8,0,0,0,12,3,0,0,0,0,0,0,10.4791666666667,68.7916666666667,9.5,4.8625,101.23,16,1,6
2016-10-10,0,2,2,4,0,0,8,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,4,0,0,0,7,1,0,0,0,0,0,0,7.375,60.7916666666667,4.95833333333333,0.0999999999999999,101.812083333333,16.2142857142857,0,0
2016-10-11,0,3,2,11,0,0,16,0,0,0,0,0,3,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,13,0,0,2,5,0,0,0,9,0,2,0,16,0,0,0,0,0,0,0,11.3166666666667,58.9583333333333,0,3.10416666666667,101.99875,14.5819469091985,0,1
2016-10-12,0,2,7,4,0,1,11,0,0,0,0,0,1,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,1,0,2,4,0,0,0,6,0,1,0,12,1,0,0,0,0,0,0,14.5086956521739,56.5217391304348,0,5.74347826086956,101.298260869565,14.5819469091985,0,2
2016-10-13,0,5,4,9,0,0,17,1,2,0,0,0,1,11,0,0,0,0,13,0,0,0,0,0,0,0,0,3,10,1,0,6,7,0,1,0,9,1,0,0,9,3,3,0,0,0,0,0,11.0833333333333,80,0,7.69583333333333,100.657083333333,14.5819469091985,0,3
2016-10-14,0,0,8,5,0,2,11,0,0,0,0,0,2,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,1,0,5,0,1,0,10,2,0,0,0,0,0,0,6.49166666666667,64.1666666666667,6.36676587301587,-0.116666666666667,101.95,14.5819469091985,0,4
2016-10-15,0,2,1,3,0,0,6,0,0,0,0,0,2,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,10.1708333333333,63.5,6.36676587301587,3.07916666666667,101.645,14.5819469091985,1,5
