"Data","Trend","Seasonal28","Seasonal362","Seasonal363","Seasonal364","Seasonal365","Seasonal366","Remainder"
58,90.2533256400431,-33.1865945105906,-25.7274719404643,6.62915869793502,28.5449471283629,-13.8405712809648,-2.80240205474628,8.12960832042492
75,90.2428107882853,-22.9191997822183,-6.8060569784027,1.81035143356248,22.9845108212607,-6.4247195936715,3.32955477429332,-7.21725146310925
82,90.2322959365275,-15.7229114776619,-24.9039050680719,5.41747387613105,15.2812621796684,-3.15757174943027,12.0151643665827,2.8381919362544
84,90.2217810847696,-24.0536491472221,-9.12780617169638,5.07985733297083,6.49785054957907,4.58978486089021,5.34735938174941,5.44482210895934
82,90.2112662330118,-20.8235564978924,-9.76886228163214,26.7245031145575,13.4180561718692,-7.8294524039207,1.8790418337725,-11.8109961697656
99,90.200751381254,-11.2730062785685,-14.6308746336304,29.38179914809,7.73006287068015,12.1490932247642,-4.46911268803636,-10.0887130245529
57,90.1902365294962,-20.8845746618988,-18.597270691752,21.6349812331876,-0.928321700399333,-3.14715097965622,-0.172722100615885,-11.0951776283615
61,90.1797216777383,-16.4391869371701,-21.2344298770547,7.87924482761162,-8.54084598524127,0.601247981474491,1.30366535622285,7.2505829564187
93,90.1692068259805,4.79731868430444,-25.0964999407621,23.196391974107,-24.5386112859258,6.86158313374338,-3.82646164889196,21.4370722574448
196,90.1586919742227,18.8159529652248,-19.3160497213036,35.3621656168609,0.0923784063410835,21.4581125195366,2.92506244267959,46.5036857964377
164,90.1481771224648,18.8547565427285,-16.7219536232985,35.4499206804793,0.318158273202735,-7.70466413396459,7.23418830542947,36.4214168329581
147,90.137662270707,39.2283768503597,-29.4076486372772,24.0254373863306,-20.2683334989116,1.92575235884229,7.74605844135079,33.6126948285986
138,90.1271474189492,24.4029741101656,-25.4709989129942,28.7436262216488,-6.56223530003264,-7.39530217842116,9.35907868789134,24.7957099527932
90,90.1166325671914,3.24825289389303,-25.5642866660171,18.986301595409,5.88831968740482,-8.76728327465401,-7.96762162269026,14.0596848194631
80,90.1061177154335,-7.08244742134029,-35.1964488911352,31.5499268249842,-15.6626058248093,-9.5374113720036,8.52793908671504,17.2949298821555
94,90.0956028636757,7.21171117134006,-34.8967822048878,24.1046822553355,-4.44851860567961,3.21315677957665,-0.840742794943196,9.56089053558262
98,90.0850880119179,-6.9651878929658,-14.2881021849359,24.3047820930381,-2.48303451440458,-16.5996444222664,2.5210390028217,21.425059906795
78,90.0745731601601,13.0599765453389,-22.4890752880152,-1.57712229330717,-1.40825595794816,-8.09140726179803,1.70063002048671,6.730681075083
100,90.0640583084022,22.0691132679627,-11.7515975849564,-2.71696789400861,-2.01694225728688,-0.424151409219649,4.39582486768134,0.380662701425322
78,90.0535434566444,24.129682382024,-9.81603583375439,-16.9446977037365,9.77541280904935,-11.4770635572002,-5.76208418134471,-1.958757371682
66,90.0430286048866,-1.38956077087489,5.60501861242808,-22.3700280945146,5.4516637117109,-3.60437919481504,1.71932169402139,-9.45506456284245
47,90.0325137531288,-3.34709212380128,-1.47165520864961,-24.3136760150012,-0.544701262722271,-1.9422674178948,1.45443075451341,-12.867552479573
71,90.0219989013709,3.10450457759174,8.54262472526937,-21.0756260671316,-7.17969240345385,-4.84661050903625,3.60828672254112,-1.17548594715137
82,90.0114840496131,2.28424810867562,10.2900748148608,-29.5975039078524,4.48920471691467,7.66904060318096,2.03350705254257,-5.18005543793541
80,90.0009691978553,-0.987053393639842,27.6254374558472,-25.3667169878613,-16.8819506299726,4.91615246395595,2.65220752292529,-1.95904562911004
85,89.9904543460974,5.43809482507947,21.5119173709136,-29.3764720907393,-16.0266440778116,9.58898798520253,9.11701294190178,-5.24335130064418
88,89.9799394943396,14.0880396247778,19.8180089562713,-18.7594999776096,-24.8306687760388,1.10658256424247,8.03437299036774,-1.43677487635044
70,89.9694246425818,-19.5762215481363,18.3279986134073,-21.206740584645,-6.85369683979157,5.27577149494115,8.11919301602152,-4.05572879437899
70,89.958909790824,-29.6405488409588,31.8857642017008,-13.1966149741114,-19.1160058895889,-8.62244903620538,4.08112740919126,14.6498173391485
90,89.9483949390661,-19.8414835390585,18.2583276003015,-13.255118476517,-16.9532816459311,0.637170440370967,10.9914404055058,20.2145502762622
68,89.9378800873083,-14.1487722647855,15.3561718842706,-9.46770842377758,-24.5422450829864,6.31426144842982,4.94617537106537,-0.395763019524608
64,89.8959964118781,-21.9556114087892,23.7807203042189,-9.96459968761237,-8.97365662588365,-11.0176020137617,4.12476754320681,-1.89001452325677
75,89.8541127364478,-17.9872471836202,18.8364922395076,-5.06827148498808,-8.06145102639288,-10.0585849023526,6.82357530415811,0.661374317240231
118,89.8122290610176,-8.898936685604,8.44309200958947,-10.4874674164867,3.52663921963369,7.32368611386284,8.09190061025088,20.1888570877362
70,89.7703453855873,-21.8704468458366,16.2632592346077,-13.8608660786794,-1.83133540522234,-10.9840341164284,6.77668138085646,5.7363964451153
57,89.7284617101571,-18.5719318454935,8.26357851834682,-19.3785228410553,-5.29645149047945,1.42687373259486,4.6846533849794,-3.85666116904999
89,89.6865780347268,4.00267686923843,9.6566134687615,-17.187435351792,-13.3894350547793,7.05735587575317,12.3347418087453,-3.16109565065393
78,89.6446943592966,18.2862430553084,6.24880567004177,-23.866402766912,4.79414176531103,-2.02272394807643,0.17733740489817,-15.2620955398676
73,89.6028106838664,17.765908912002,19.8754133199589,-23.9135451007746,-3.02847992606007,-3.79619418092518,-0.978126665183706,-22.5277870428837
82,89.5609270084361,35.3367779200828,2.06759709632577,-23.6683466843581,-11.5134015749402,6.80556866012124,-5.09860607045777,-11.4905163552099
80,89.5190433330059,20.5281531064194,23.4219446232846,-18.9072298674516,-14.774241364832,-6.09130635766641,-6.09640490456344,-7.59995856819644
83,89.4771596575756,1.52173959536978,12.4831777765328,-29.4687319893392,-0.707287189406498,4.49975874929763,-1.81198804143001,7.00617144139979
66,89.4352759821454,-7.49816095968238,8.57387867318411,-17.693648851216,-16.073253302455,13.170304467449,-6.8345272790145,2.92013126958945
90,89.3933923067152,6.8381462095183,13.7854571489313,-11.0409118804268,-10.3000339936904,-2.77667494740573,-1.22452625635289,5.32515141271118
83,89.3515086312849,-5.53327938192495,14.8821318505073,-17.6482506481951,-4.60689727582727,-2.43917137794952,7.47530866140084,1.51864954070378
81,89.3096249558547,13.2589146067564,-12.2369779000984,-25.0631568163384,-0.0935941606153336,9.1008711087117,-1.60289728522426,8.32721549095363
85,89.2677412804244,19.7112062492697,19.0043408530409,-18.7509227525801,-18.3753182132393,-6.13809032116326,-5.50658336024463,5.78762626449219
102,89.2258576049942,23.5979685289771,12.8916492698618,-22.2054900422368,-2.8471889469328,-0.414612097358763,-0.662795139331274,2.41461082202652
90,89.1839739295639,-1.81517960246472,4.61565950102521,-20.0687060981696,-8.56701070675415,6.111437061917,12.1860222558376,8.35380365904476
72,89.1420902541337,-3.38430226859475,16.3841071995357,-23.8032050950457,-3.9958349600813,-7.45935515061059,3.81839652100957,1.29810349965341
80,89.1002065787034,3.11817041280153,22.3786531466612,-24.5752929563926,-10.6066883066694,-7.9970991491489,7.82803861804944,0.754011655995399
75,89.0583229032732,2.91491506732205,-3.99902729531428,-24.329381659525,-3.38817433153117,6.48541430279014,1.01229291394862,7.24563809903643
116,89.016439227843,1.68445423380856,25.9082203051014,-14.3839918887972,-3.99570335787164,-0.13338297914701,5.58980712344922,12.3141573356138
84,88.9745555524127,5.59147104785124,20.386057515091,-22.7832570801147,-7.99959462324545,-7.71161392418465,3.77558015023959,3.76680136195021
94,88.9326718769825,13.6160210922452,15.1736748400512,-21.4710621571034,-9.62089275814159,3.86169465722005,-1.75153389086318,5.25942633960922
79,88.8907882015522,-18.4399331714684,25.3469637243392,-19.5319383324487,2.14316555012088,-4.57960585895985,6.55028867348031,-1.37972878661556
74,88.848904526122,-27.6309164276439,20.8282192755626,-14.4803326817726,-5.92571173824776,-4.26368073272364,12.3424197909008,4.28109798780233
100,88.8070208506918,-17.1549480771211,6.44728588063376,-12.3076625917943,4.89358817928219,7.72811698766174,14.4601148282876,7.12648394235836
107,88.7651371752615,-13.2138383668012,30.8709018767497,-8.56199223505664,-12.393167628323,13.9168096784035,0.261498226936337,7.35465127282973
90,88.7232534998313,-19.9667588263551,12.3179879481717,-10.0403161752696,4.08653781787731,-0.731209793453731,10.1216285936185,5.48887693557964
104,88.681369824401,-15.0243053422601,10.3452071335206,-12.6095868957124,-2.53969001993362,5.18418324761732,16.8385524250074,13.1242696273597
101,88.6394861489708,-6.86162382949045,9.93074041881443,-9.44482679975882,3.13108170692835,6.44682834484612,9.52888382271166,-0.370569813022144
77,88.5976024735405,-21.0311855443236,18.9801313517119,-19.4509178022359,-0.72768944576018,1.28058664773529,6.17239526314017,3.17907705619174
67,88.5557187981103,-19.525514613006,-1.65618845538555,-16.0384388915901,-7.3641857349854,6.90633151515515,16.531577045532,-0.409299663830282
73,88.5138351226801,2.36262762529393,9.73641762686241,-17.8661650255546,-18.1204146177113,4.18203075742081,11.4292055439829,-7.23753703297419
80,88.4719514472498,15.1439914153485,6.78582700904154,-22.2361255484481,-8.29089948211472,-2.44237466327709,16.496799606576,-13.9291697843759
95,88.4300677718196,13.6744844026722,10.4970200707693,-20.1577462572198,-7.58176521709854,9.59968306844933,5.72531802815315,-5.1870618675452
90,88.3881840963893,32.1603253969296,4.11180801456927,-11.7148093315621,-12.6750975740735,-3.35728793092575,6.00936518952818,-12.9224878608552
108,88.3463004209591,18.6264227668195,11.2141793994747,-17.8401810499934,1.35324901733173,-3.92675026021216,10.8457820577436,-0.619002352122962
86,88.3044167455289,0.470991934339911,3.43961132292654,-17.4317601571769,-1.24630980250807,6.17286282763481,10.69082384311,-4.40063671385504
48,88.2625330700986,-7.84451181792968,17.4817486040625,-18.8499811912642,-16.6788965743087,-1.3160448210062,-3.58017615480473,-9.47467111484742
53,88.2206493946684,6.53142306494401,8.87204558686355,-23.3140531161089,-9.91615381349527,-2.96203652580604,4.49125358737261,-18.9231281784383
87,88.1787657192381,-4.03755663026975,3.05609732860866,-22.0380335642157,7.22779579605133,6.11837795305689,7.84172263180661,0.652830765723934
77,88.1368820438079,13.5170391629132,-4.63540153081724,-19.0275498389388,2.50751840252808,6.02404727008948,-0.176090615697926,-9.34644489388471
77,88.0949983683776,17.4071737548377,16.6979782117857,-29.0458506370733,-2.71766630113549,-2.99778297940803,0.0984532536630665,-10.5373036710473
90,88.0531146929474,23.1147030034505,2.28535161537454,-27.2488031435784,-2.07392828267605,9.08668871137755,-1.7795426057674,-1.43758399112812
73,88.0112310175171,-2.19903151306484,10.407252050517,-31.2432932100569,-2.99012171933114,6.95037768228918,11.8384006447983,-7.77481495266881
50,87.9693473420869,-3.38629908055765,13.137816168808,-34.4920055949203,-12.6131617110214,5.1040145536806,0.669548994669026,-6.38926067274522
77,87.9274636666567,3.16072612662922,19.9843109786763,-29.4563298694687,-14.991284136661,0.308919169753097,7.37343072476678,2.69276333964766
107,87.8855799912264,3.56748569275473,15.570298697268,-26.1138228931477,3.58489278603165,3.70613231925651,10.9678762819652,7.831557124645
95,87.8436963157962,4.37194636605684,20.0194556351443,-23.6955951012769,-5.07584485994965,2.29266594483758,9.374186160505,-0.13051046111336
112,87.8018126403659,5.75503011868632,17.2667545852747,-28.9179055642041,-5.85136288091612,6.68250060485953,19.0185528225779,10.2446176733558
121,87.7599289649357,13.1483066613752,33.5409279325495,-16.8120956827218,-12.6231322523598,5.68420091438594,7.94237809510204,2.35948536673335
96,87.7180452895055,-17.3037306296751,24.6452361625368,-25.0246085332813,-1.43205452869968,7.37951360417012,11.2589666652987,8.75863197014507
62,87.6761616140752,-25.6257532372275,16.7030041330293,-16.5650361347074,-11.2892042072792,0.843751724503613,21.7090330810934,-11.4519569734877
89,87.634277938645,-14.4765951863787,16.9930434249142,-14.7768079840362,2.27761991075909,-2.66838322720895,16.2098655567773,-2.19302043347167
95,87.5923942632147,-12.2896552995814,24.5735192815643,-9.87839984786868,-6.21551845452738,4.14812704687927,8.80234921621656,-1.73281620589744
78,87.5505105877845,-17.9912009679869,10.5852942925232,-8.77524100576187,3.96958893136943,1.37923461189742,11.7592123721544,-10.4773988219802
105,87.5086269123542,-12.0759303954162,9.40311804390084,-7.20166682051415,3.98482967157269,3.92864525441675,17.9127198696614,1.53965746402433
85,87.4311789998048,-4.83985745504208,3.13824496191029,-11.5451265437446,7.22148683954015,3.24007663976695,7.47238060890507,-7.11838405114058
72,87.3537310872554,-20.2083053272533,6.47231699808191,-21.5954315454428,-4.10421225925681,8.62453193997593,15.1915107841055,0.265858322534285
68,87.2762831747059,-20.4950494279357,5.71082409459007,-16.3379989037214,1.07167664011294,2.68211547900501,10.951427811849,-2.85927886860583
97,87.1988352621565,0.706248990863553,9.35923440119942,-6.64450569374851,-17.5887163461823,12.3618938405943,16.5205355481665,-4.91352600304954
116,87.121387349607,11.9855293710436,-1.29430017358118,-14.5649208324287,3.45352879344562,9.74049165031526,12.8619721911438,6.69631165045466
102,87.0439394370576,9.56774127794312,7.28382569376462,-12.4399752494846,-5.36896313545769,1.35241984082732,15.1553852643939,-0.594373129044243
102,86.9664915245081,28.9676010856545,-4.09956374285418,-9.40082228371444,-3.82646640899534,7.7063717899109,-0.585564566371005,-3.72804739813857
86,86.8890436119587,16.7087167690101,1.48933378021645,-14.0391187489739,-8.38391776846537,9.36540236122768,7.04666923148546,-13.076129236459
64,86.8115956994092,-0.595034666729824,-4.24306078379424,-19.2353775944347,5.69181388276237,-1.43339804359967,0.398809930024201,-3.39534842363742
63,86.7341477868598,-8.01571564265513,4.22715804319902,-16.3049105810976,-17.8280695168424,13.8092347872357,-0.642234051444012,1.02038917474469
93,86.6566998743103,7.43043674043085,-2.69702542387476,-9.24494716439846,7.60407147639804,12.8618075169341,-5.1117503661025,-4.49929265369771
80,86.5792519617609,-3.54748449560258,10.7798168497016,-22.5652252583726,4.90288028580723,10.0138707337259,5.77988462028227,-11.9429946973028
78,86.5018040492115,13.7714654030466,-13.6320025363317,-17.1885491069219,12.2437342763855,8.39577117323511,-5.9743142142531,-6.11790904437207
76,86.424356136662,16.4280548214349,8.83280018598771,-25.0072375363766,-5.92042522057488,12.5459591074376,-0.870910006268422,-16.4325974883024
107,86.3469082241126,22.8850852832425,-5.12538667376252,-15.9202783431221,1.9301398742986,10.6703542809312,8.87683852922968,-2.66366117492979
67,86.2694603115631,-1.26013896968393,3.06424548499547,-22.2213614606314,-6.29358086717708,10.8193845780825,1.87776802657415,-5.25577710372272
65,86.1920123990137,-1.19701083227011,5.27620099603847,-16.8125842347189,-7.51994374035619,-2.09229298326457,-1.8645027323107,3.01812112786841
61,86.1145644864642,3.81333048839498,16.6770165246949,-24.7526483792974,-6.54830274547351,-11.597844721973,4.91787913711684,-7.62399478992701
91,86.0371165739148,4.10373293128256,6.08343489582909,-16.3851904509739,11.3834695601283,-10.856965508249,10.4248091784466,0.209592819621591
99,85.9596686613653,4.79966787591183,16.7823241624478,-12.3454864014743,4.24776605837348,-4.19173052767892,-2.97319243251701,6.72098260357171
92,85.8822207488159,5.72693288614278,4.03761223704121,-4.44813725300187,7.02156841738285,0.328593282017199,-1.30784589941447,-5.24094441898364
101,85.8047728362664,11.7563156197692,15.6281220326717,-15.6684567378747,-2.15020561474232,5.07506055471466,2.01579951796956,-1.46140820877449
63,85.727324923717,-17.1711643621079,-0.112776848110167,-1.1381779285212,-1.10132406442626,-0.34718157282103,-1.4954457453596,-1.36125440237086
76,85.6498770111675,-26.1592928760823,10.6590797569699,-7.86291924265494,4.21082649690652,10.8078955738743,1.59401241966872,-2.89947913984976
77,85.5724290986181,-14.5060310534015,5.92149837328229,-2.99879287710154,-1.97098757759337,1.84127129822164,6.96179813043739,-3.82118539246298
98,85.4949811860687,-12.7334170882926,1.63404334774896,5.34082284784375,3.49462937290976,8.05264622130076,1.1556691071863,5.56062500523441
97,85.4175332735192,-16.9645232661613,1.86650594759631,3.75716522587779,-3.30247318208592,6.01977437461112,7.19180173015666,13.0142158964862
110,85.3400853609698,-10.3758728479465,-8.14290805015526,12.7197838664843,13.4787776587157,7.25322189413553,10.5501642135067,-0.823252095710316
107,85.2626374484203,-4.43239645274627,-1.57145910678646,8.56759242240573,0.615356489906845,2.31771945667605,5.57285575340725,10.6676939887166
82,85.1851895358709,-19.1275066297989,-13.6934101684509,2.91556835600545,7.97675926808237,6.0947204848976,12.2772344025872,0.371444750806234
59,85.1077416233214,-18.4424653300772,-13.067310076188,5.04865849967178,-3.39065290150738,0.277668680180463,10.2067963007274,-6.74043679612845
91,85.030293710772,-0.313262851608808,-16.2723846178913,5.20922962399635,-1.23552018147998,7.5205917427897,3.85450805370911,7.20654451971293
77,84.9528457982225,11.1104463193333,-18.2069104480855,-0.789268097713037,12.1682097014586,3.97279246119462,-2.19935862887082,-14.0087571055397
88,84.8753978856731,7.71246431355938,-13.4312786065286,-3.42747925506203,13.4044153213035,1.0287140842123,11.8123641281418,-13.9745978712994
88,84.7979499731237,27.6960366406455,-16.758508857987,6.70580344808136,-0.611253891227086,-4.24456923991335,-5.2189267196241,-4.36653135309922
95,84.7205020605742,16.3452301787066,-17.9051381076984,-9.83547540401193,8.281449624864,3.63730477057309,6.68604861506765,3.07007826192488
53,84.6430541480248,-1.14449263175883,-15.965323357546,-12.7337940869353,2.37779668867346,-7.11663119301941,1.99885299205651,0.940537440504698
50,84.5656062354753,-8.35214864037536,-13.5687683643492,-2.46651501591119,-10.451507352758,4.43192579793368,-4.93045438320714,0.771861723191947
110,84.4881583229259,8.16213118608093,-4.38351132281223,2.00048434707224,-1.18133450330765,7.53520561535601,1.41045983680675,11.9684065178781
84,84.4107104103764,-3.22585475606065,-10.6257433021911,-11.1828364476382,8.23286208942204,3.46733346200328,9.56102813178129,3.3625004123068
110,84.333262497827,13.8604365697088,-4.06359321009985,10.7763925131512,-3.09009783242897,-3.13155749838395,-0.603629063638724,11.9187860238646
110,84.2558145852775,15.2857839116118,-17.2798343572856,-1.75687900064865,2.84381173590651,1.48687653240487,8.28207798239234,16.8823486103411
100,84.1783666727281,22.4963628880482,-10.6045575417605,0.116989543716094,-4.2375872794093,-3.60117098085598,3.18391200914995,8.4676846883835
67,84.1009187601786,-0.474058446359818,-12.4720745170634,4.62771690291237,-3.28838864243562,0.0597375697897238,-11.4405717043941,5.88672007737217
54,84.0234708476292,0.845885869261524,-10.6066325897364,5.90455345992367,-15.0847022474262,-8.45492805372265,-1.0537082757616,-1.57393901016752
76,83.9460229350797,4.32811929368244,-14.2163899234844,3.49505824336441,0.78411659256008,-6.82501561485932,-0.434077548451732,4.92216602210883
77,83.8685750225303,4.51140934406027,-9.45216219723611,14.9372062242322,-3.32655537583718,-2.32762794844423,-7.45491208270449,-3.75593298660081
83,83.7911271099808,5.10913034059014,-13.7821980840369,-2.47221657152572,8.16226897736347,3.31189505654183,-3.70642178502331,2.58641495610971
74,83.7136791974314,5.59321009928803,-4.98411215191809,2.3356666314348,-10.9894121164823,-5.57551427528712,1.52117131268688,2.38531130284647
70,83.636231284882,10.2714073693479,-10.2965794879691,2.81589732587496,-0.0537328658190276,6.28338351954159,-18.1451808892505,-4.51142625660782
65,83.5587833723325,-17.1173181479965,-3.77698135480028,1.52197069218041,-6.17984208275172,-3.19463570693671,8.08299044616052,2.10503278181176
66,83.4813354597831,-26.7553312236943,-5.13598344043325,-5.13826189464835,15.4586430527189,-6.0075761336433,-1.82471416221652,11.9218883421338
79,83.4038875472336,-14.58174152022,-3.81217826083012,12.5060333170461,-6.36919456010952,2.77213685239307,3.61133745709318,1.46971916739371
67,83.3264396346842,-13.2060842791111,-13.7490692048874,-0.0262509108809771,9.7964203422081,1.44248970187968,-2.03486602577649,1.45092074188406
71,83.2489917221347,-15.9484487992299,0.665859312388313,0.650245144577946,-4.05201513657907,-0.624683550727419,5.63969434674264,1.42035696069274
79,83.1715438095853,-8.66806343888121,-12.9401186303642,4.86995516729853,15.59670053741,3.92715422792551,-8.71568921427832,1.75851754130429
71,83.0940958970358,-3.99853590906375,-1.43892692492224,-7.9377884721208,-4.08914914154995,3.42124537700824,7.13679820254549,-5.18773902893294
75,83.0166479844864,-18.0021787629689,-6.01557234847069,-15.5424476106362,25.5163492906107,0.895770925544186,-1.21065490354075,6.34208542497527
49,82.9261058048863,-16.3269888655651,-5.6545733275628,-2.71173969501886,-13.2802479081893,3.02722170997936,-0.0419271907078739,1.06214947217831
80,82.8355636252863,-1.25232551024399,-3.74987019673267,-18.2471303150082,11.4980424151205,4.64762557505062,-2.57707412375163,6.84516853027908
81,82.7450214456862,10.3319042182588,6.73500499325394,-11.5931556367573,-11.2450688384925,-2.15000424009209,6.35008586032822,-0.173787802185203
107,82.6544792660861,5.97012962715893,-7.54485376573047,-2.17658082631758,15.9935417536589,3.12212434306292,-4.36863034270532,13.3497899447866
96,82.5639370864861,26.551970839299,6.87144385350127,-7.21382551430617,-24.1041225945605,-2.57167572543124,1.28587500288463,12.6163970521268
91,82.473394906886,16.1220937719386,-9.58226744173519,-5.27890853714152,10.5855616935442,0.123444420767724,-9.74049475962465,6.29717594536484
58,82.382852727286,-1.54107087203094,10.4170357813524,-0.519190617715393,-12.7604218219734,-7.26251283840604,-10.8065851836779,-1.91010717483469
58,82.2923105476859,-8.56962192668807,-16.5213990447756,-2.90915851407849,3.18675043350968,-1.39910577535117,-3.51348386298913,5.43370814268694
77,82.2017683680858,10.5709426756626,3.30234561112505,2.24171151421993,-13.4577077826905,-3.42792882664408,-6.91854684839351,2.48741528863471
92,82.1112261884858,-3.19101692914602,-13.9626444890335,12.4694651477587,17.9511059095949,2.04636416917638,-12.3227906473707,6.89829065053445
74,82.0206840088857,14.2995449815755,0.164441925339113,0.591391935677588,-15.1353178209632,-4.87575316656069,-3.82155300073963,0.756561136785635
99,81.9301418292856,15.1376050858695,-16.8601818483951,5.35207830948285,3.01993656181813,7.53293043436104,-6.72021512002239,9.60770474760045
81,81.8395996496856,21.0758168463987,3.27052971981134,8.5563370864829,-19.6059215424732,-2.82008479859001,-13.4883633508922,2.17208638957685
74,81.7490574700855,-0.197576555949379,-16.7783719148783,-1.69684060693486,7.72651375265406,3.79165096579503,-9.697778488288,9.10334537751596
79,81.6585152904855,2.85239033809459,4.70449466256968,6.57280068296225,-17.5740765318092,-5.89212129629461,-9.38115437807881,16.0591512320708
92,81.5679731108854,3.94292640663301,-15.2783429558501,7.72275000669524,10.9649837128431,-5.50370574612917,-4.82522178392138,13.4086372488439
78,81.4774309312853,2.01326145506044,5.05905896683214,8.82941669979153,-3.38202041748968,-16.1732561853,-8.68481866210314,8.8609272119233
85,81.3868887516853,3.00649202434447,-12.464612349732,12.4946820877449,10.6640321175077,-0.666830310617321,-8.49651623112766,-0.924136089805302
95,81.2963465720852,2.60461959816394,3.04533196453927,13.1667252080072,-1.55485746827504,-2.33928769031709,-10.6158352832534,9.39695709904993
103,81.2058043924851,8.88383132780373,-7.69372167493493,3.79581792284075,12.1968031687489,-9.28366494226841,3.30673156093181,10.5883982443931
70,81.1152622128851,-17.2934774458763,7.8723398155427,6.68556517099915,1.41233990405176,-4.56991235522144,-5.38340395487523,0.161286652494212
65,81.024720033285,-25.8336463576713,-9.1163377389857,7.42797622876665,4.12761457465911,1.56388600333942,3.01278109801347,2.79300615859339
89,80.9341778536849,-14.0121915823204,6.23455009534632,5.36555460280076,9.65966449807268,0.0453359532196768,-3.25032281596999,4.02323139516598
66,80.8436356740849,-13.8159262304655,-14.8586938047152,4.96445583781044,3.69246165761213,8.19177010065527,0.626149848374421,-3.64385308335643
84,80.7530934944848,-14.4318711591781,2.94290091533279,10.8572311809276,8.44042073063424,1.05585202250399,-6.60544838797507,0.987821203269633
100,80.6625513148848,-9.08031937200084,-2.52063083864724,-1.05730297675878,8.52408933962581,8.72811358682912,7.00936280358467,7.73413614248253
100,80.5720091352847,-3.25807930694546,-4.11593767729094,10.5664423806118,9.58018480461631,3.9373072947552,-2.39576066099475,5.1138340299632
59,80.4814669556846,-17.6285337445539,-14.6664621478655,0.434591926131544,-1.64133286372607,9.05056027063041,7.58091895986119,-4.61120935616221
64,80.3909247760846,-12.9696466055383,-4.1696477926842,-7.29761528013185,-1.27680342359172,4.09031058232107,2.3704883768853,2.86198936665514
64,80.3003825964845,-1.09249634925322,-5.29690655616055,3.01990233037335,-21.8368459617246,9.58421263929537,5.08061421747427,-5.75886291648908
114,80.2098404168844,11.2007948644804,-1.51497450339278,4.16833132488061,8.19292036414541,-5.11008049678511,-1.70823242013296,18.56140044992
108,80.1192982372844,3.48330738768328,-6.04360721299922,3.17250481602119,-10.3604347253178,-2.20103684012875,27.5267253033495,12.3032430341075
97,80.0287560576843,27.6893879292125,-12.0817770843808,16.554990339124,-3.96484839509005,-6.96551762183057,-6.7782465310205,2.51725530630095
86,79.9382138780842,17.6605957064875,4.08827803699338,5.73341176983761,-9.69704256706549,-15.9012096880753,3.15179818922878,1.02595467450934
67,79.8476716984842,-0.713031893627365,-6.94248328805695,5.61450622371534,8.82944568241309,-16.1365438888161,-4.68369815916487,1.18413362505264
65,79.7571295188841,-8.88146331593114,-6.59304629453988,17.7889771506409,-25.6561830658787,-0.8376202715166,1.08653827497002,8.33566800337131
76,79.666587339284,12.8793892453138,-9.73686284409528,15.8166259228055,0.258013037866293,-15.3172713822229,-12.0320645541298,4.46558323517829
102,79.576045159684,-3.26157394760838,5.22761683064528,12.4746131296862,1.33076395384043,-10.1827640534197,10.3677868887281,6.46751203844406
109,79.4855029800839,14.6289490210799,-11.7456231404791,21.1385518447092,24.2084133187851,-12.557966371302,-7.48003937802597,1.32221172514897
91,79.3949608004839,14.8780459157549,-0.945866156629387,6.8724587402035,-11.2529552466435,-4.20536874277833,4.84367246956559,1.41505222004345
97,79.3044186208838,19.5439586927499,-16.0100705393746,2.37875143283831,20.1941218386569,-1.25674210550291,-11.3677191962254,4.21328125597391
78,79.2138764412837,-0.0320755036579948,-1.92052138711869,8.49380436543658,-14.1992203056251,4.40524186257877,-7.05985149626135,9.09874602336411
69,79.1233342616837,4.74965941453704,-14.6802365631627,15.3945879945729,4.150441475208,-5.88856013050236,-16.6593867485955,2.81016029625906
85,79.0327920820836,3.45239908989813,8.62937729817703,7.7707695754926,-18.7916749839244,-5.85109508506854,8.73056880959587,2.02686321374583
95,78.9422499024836,-0.586640265010767,-14.5199729857334,18.512125750283,19.2439311282513,-3.85532729623162,-17.6841617874251,14.947795553383
111,78.8517077228835,0.806094279221341,15.2037951979802,15.8738481202385,-16.0479674999037,6.60622479056157,-3.28498223427233,12.991279623291
102,78.7611655432834,-0.475414219351655,-12.7540363728395,16.0608141710057,14.6282686925083,2.96659101333102,-7.24361147981913,10.056222651882
88,78.6706233636834,7.41038901951713,-1.7528757247994,20.9095595246667,-12.6250363329475,7.70934635398248,-14.6136938176281,2.29168761352543
92,78.5800811840833,-17.5498885578194,-14.538512139633,19.7769110477685,20.3212305531797,3.20206312701323,-8.25955268814195,10.4676674735495
60,78.4895390044832,-24.9845746636936,4.91180714339688,5.80403958800977,-2.04967735988607,4.16418596012424,-10.6994005908366,4.36408091840207
96,78.3989968248832,-13.5083589120741,-14.5982419812267,17.1811291621511,21.0589537201505,1.10628753641253,-5.91464871708341,12.2758823667869
86,78.3084546452831,-14.484574318196,8.19013968482593,5.44580697236462,-7.93289685059737,6.93452121251862,0.864305985242243,8.67424266855893
77,78.217912465683,-12.9662555547004,-12.0387277906376,2.54743095809832,20.0567794333752,4.88911973363366,-2.7249345344753,-0.981324710976935
88,78.127370286083,-9.53588803796011,5.14094417284257,0.699012779127931,15.7514893556149,4.22232698034224,-14.1645949137413,7.75933937769081
