nid,url,titre,id-camera,id-arrondissement,arrondissement,description,latitude,longitude,axe-routier-nord-sud,axe-routier-est-ouest,url-image-en-direct,url-video-en-direct,url-image-direction-nord,url-image-direction-est,url-image-direction-sud,url-image-direction-ouest
"511","https://ville.montreal.qc.ca/circulation/map/9/511","Rue De Boucherville et rue Notre-Dame","107","9","Mercier–Hochelaga-Maisonneuve","","45.584510000000","-73.508550000000","Rue De Boucherville","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN107.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN107.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen107_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen107_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen107_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen107_ouest.png",
"512","https://ville.montreal.qc.ca/circulation/map/13/512","Rue Sherbrooke et boulevard du Tricentenaire","110","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.652870000000","-73.510730000000","Boulevard du Tricentenaire","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN110.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN110.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen110_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen110_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen110_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen110_ouest.png",
"513","https://ville.montreal.qc.ca/circulation/map/16/513","Rue Jarry et boulevard Lacordaire","111","16","Saint-Léonard","","45.583680000000","-73.591860000000","Boulevard Lacordaire","Rue Jarry","https://ville.montreal.qc.ca/Circulation-Cameras/GEN111.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN111.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen111_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen111_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen111_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen111_ouest.png",
"514","https://ville.montreal.qc.ca/circulation/map/4/514","32e Avenue et rue Provost","115","4","Lachine","","45.441930000000","-73.692480000000","32e Avenue","Rue Provost","https://ville.montreal.qc.ca/Circulation-Cameras/GEN115.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN115.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen115_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen115_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen115_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen115_ouest.png",
"515","https://ville.montreal.qc.ca/circulation/map/13/515","Boulevard Henri-Bourassa et boulevard Rivière-des-Prairies","116","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.643500000000","-73.553850000000","Boulevard Rivière-des-Prairies","Boulevard Henri-Bourassa","https://ville.montreal.qc.ca/Circulation-Cameras/GEN116.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN116.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen116_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen116_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen116_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen116_ouest.png",
"516","https://ville.montreal.qc.ca/circulation/map/3/516","Chemin de la Côte-Saint-Luc et rue Ellerdale / avenue Fielding","117","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.476750000000","-73.636440000000","Chemin de la Côte-Saint-Luc","Rue Elledale / Avenue Fielding","https://ville.montreal.qc.ca/Circulation-Cameras/GEN117.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN117.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen117_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen117_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen117_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen117_ouest.png",
"517","https://ville.montreal.qc.ca/circulation/map/1/517","Boulevard de l'Acadie et boulevard Crémazie N","118","1","Ahuntsic-Cartierville","","45.531499000000","-73.650035000000","Boulevard de l'Acadie","Boulevard Crémazie","https://ville.montreal.qc.ca/Circulation-Cameras/GEN118.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN118.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen118_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen118_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen118_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen118_ouest.png",
"519","https://ville.montreal.qc.ca/circulation/map/9/519","Rue Honoré-Beaugrand et rue Notre-Dame","125","9","Mercier–Hochelaga-Maisonneuve","","45.588490000000","-73.508870000000","Rue Honoré-Beaugrand","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN125.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN125.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen125_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen125_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen125_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen125_ouest.png",
"520","https://ville.montreal.qc.ca/circulation/map/18/520","Place d'Armes et rue Saint-Jacques (inter. est)","130","18","Ville-Marie","","45.505100000000","-73.557400000000","Place d'Armes","Rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN130.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN130.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen130_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen130_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen130_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen130_ouest.png",
"521","https://ville.montreal.qc.ca/circulation/map/18/521","Place d'Armes et rue Saint-Jacques (inter. ouest)","131","18","Ville-Marie","","45.504780000000","-73.557650000000","Place d'Armes","Rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN131.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN131.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen131_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen131_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen131_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen131_ouest.png",
"522","https://ville.montreal.qc.ca/circulation/map/6/522","Rue Bernard et boulevard Saint-Laurent","146","6","Le Plateau-Mont-Royal","","45.527370000000","-73.602090000000","Boulevard Saint-Laurent","Rue Bernard","https://ville.montreal.qc.ca/Circulation-Cameras/GEN146.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN146.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen146_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen146_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen146_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen146_ouest.png",
"523","https://ville.montreal.qc.ca/circulation/map/18/523","Boulevard Robert-Bourassa et rue Sherbrooke","152","18","Ville-Marie","","45.504990000000","-73.573400000000","Boulevard Robert-Bourassa","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN152.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN152.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen152_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen152_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen152_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen152_ouest.png",
"524","https://ville.montreal.qc.ca/circulation/map/14/524","Boulevard Saint-Laurent et rue Saint-Zotique","156","14","Rosemont–La Petite-Patrie","","45.531850000000","-73.612260000000","Boulevard Saint-Laurent","Rue Saint-Zotique","https://ville.montreal.qc.ca/Circulation-Cameras/GEN156.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN156.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen156_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen156_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen156_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen156_ouest.png",
"525","https://ville.montreal.qc.ca/circulation/map/19/525","Avenue Christophe-Colomb et rue Villeray","161","19","Villeray–Saint-Michel–Parc-Extension","","45.545770000000","-73.619640000000","Avenue Christophe-Colomb","Rue Villeray","https://ville.montreal.qc.ca/Circulation-Cameras/GEN161.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN161.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen161_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen161_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen161_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen161_ouest.png",
"526","https://ville.montreal.qc.ca/circulation/map/1/526","Rue Fleury et avenue Papineau","170","1","Ahuntsic-Cartierville","","45.568240000000","-73.653440000000","Avenue Papineau","Rue Fleury","https://ville.montreal.qc.ca/Circulation-Cameras/GEN170.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN170.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen170_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen170_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen170_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen170_ouest.png",
"527","https://ville.montreal.qc.ca/circulation/map/18/527","Rue D'Iberville et rue Sherbrooke","173","18","Ville-Marie","","45.535960000000","-73.561310000000","Rue D'Iberville","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN173.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN173.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen173_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen173_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen173_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen173_ouest.png",
"528","https://ville.montreal.qc.ca/circulation/map/19/528","Avenue Christophe-Colomb et rue Jarry","176","19","Villeray–Saint-Michel–Parc-Extension","","45.548119684054","-73.624692049504","Avenue Christophe-Colomb","Rue Jarry","https://ville.montreal.qc.ca/Circulation-Cameras/GEN176.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN176.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen176_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen176_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen176_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen176_ouest.png",
"529","https://ville.montreal.qc.ca/circulation/map/19/529","Boulevard l'Acadie et rue Jarry","179","19","Villeray–Saint-Michel–Parc-Extension","","45.527655000156","-73.637886673978","Boulevard l'Acadie","Rue Jarry","https://ville.montreal.qc.ca/Circulation-Cameras/GEN179.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN179.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen179_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen179_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen179_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen179_ouest.png",
"530","https://ville.montreal.qc.ca/circulation/map/18/530","Rue du Fort et boulevard René-Lévesque","182","18","Ville-Marie","","45.490195241114","-73.578624742926","Rue du Fort","Boulevard René-Lévesque","https://ville.montreal.qc.ca/Circulation-Cameras/GEN182.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN182.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen182_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen182_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen182_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen182_ouest.png",
"531","https://ville.montreal.qc.ca/circulation/map/9/531","Rue Hochelaga et rue Viau","190","9","Mercier–Hochelaga-Maisonneuve","","45.561484877374","-73.542432599959","Rue Viau","Rue Hochelaga","https://ville.montreal.qc.ca/Circulation-Cameras/GEN190.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN190.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen190_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen190_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen190_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen190_ouest.png",
"532","https://ville.montreal.qc.ca/circulation/map/18/532","Rue Saint-Antoine et rue du Square-Victoria (inter. ouest)","194","18","Ville-Marie","","45.501372057462","-73.561911736209","Rue du Square-Victoria","Rue Saint-Antoine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN194.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN194.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen194_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen194_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen194_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen194_ouest.png",
"533","https://ville.montreal.qc.ca/circulation/map/18/533","Rue De Bleury et avenue Viger","195","18","Ville-Marie","","45.503826399469","-73.561758536591","Rue De Bleury","Avenue Viger","https://ville.montreal.qc.ca/Circulation-Cameras/GEN195.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN195.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen195_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen195_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen195_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen195_ouest.png",
"534","https://ville.montreal.qc.ca/circulation/map/7/534","Rue Bridge et rue Saint-Patrick","196","7","Le Sud-Ouest","","45.487523789928","-73.559567450245","Rue Bridge","Rue Saint-Patrick","https://ville.montreal.qc.ca/Circulation-Cameras/GEN196.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN196.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen196_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen196_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen196_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen196_ouest.png",
"535","https://ville.montreal.qc.ca/circulation/map/18/535","Rue Brennan / rue de la Commune et rue Prince","218","18","Ville-Marie","","45.496054470456","-73.553092067372","Rue Prince","Rue Brennan et rue de la Commune ","https://ville.montreal.qc.ca/Circulation-Cameras/GEN218.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN218.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen218_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen218_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen218_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen218_ouest.png",
"536","https://ville.montreal.qc.ca/circulation/map/1/536","Rue Legendre et avenue Papineau","223","1","Ahuntsic-Cartierville","","45.560894668056","-73.636437956574","Avenue Papineau","Rue Legendre","https://ville.montreal.qc.ca/Circulation-Cameras/GEN223.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN223.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen223_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen223_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen223_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen223_ouest.png",
"537","https://ville.montreal.qc.ca/circulation/map/10/537","Boulevard Henri-Bourassa et boulevard Pie-IX (inter. sud-est)","244","10","Montréal-Nord","","45.595846769824","-73.642306046015","Boulevard Pie-IX","Boulevard Henri-Bourassa","https://ville.montreal.qc.ca/Circulation-Cameras/GEN244.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN244.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen244_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen244_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen244_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen244_ouest.png",
"538","https://ville.montreal.qc.ca/circulation/map/3/538","Boulevard Sainte-Anne-de-Bellevue et rue Saint-Jacques","246","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.455582707490","-73.631687124106","Boulevard Sainte-Anne-de-Bellevue","Rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN246.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN246.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen246_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen246_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen246_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen246_ouest.png",
"539","https://ville.montreal.qc.ca/circulation/map/10/539","Boulevard Pie-IX et rue d'Amos","247","10","Montréal-Nord","","45.594352953707","-73.640999934930","Boulevard Pie-IX","Rue d'Amos","https://ville.montreal.qc.ca/Circulation-Cameras/GEN247.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN247.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen247_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen247_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen247_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen247_ouest.png",
"540","https://ville.montreal.qc.ca/circulation/map/10/540","Avenue Hébert et boulevard Henri-Bourassa","248","10","Montréal-Nord","","45.596866000000","-73.641540000000","Avenue Hébert","Boulevard Henri-Bourassa","https://ville.montreal.qc.ca/Circulation-Cameras/GEN248.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN248.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen248_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen248_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen248_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen248_ouest.png",
"541","https://ville.montreal.qc.ca/circulation/map/6/541","Rue Berri et avenue du Mont-Royal","386","6","Le Plateau-Mont-Royal","","45.524976482436","-73.582009097462","Rue Berri","Avenue du Mont-Royal","https://ville.montreal.qc.ca/Circulation-Cameras/GEN386.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN386.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen386_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen386_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen386_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen386_ouest.png",
"542","https://ville.montreal.qc.ca/circulation/map/10/542","Boulevard Léger et boulevard Lacordaire","400","10","Montréal-Nord","","45.615855114352","-73.629694891986","Boulevard Lacordaire","Boulevard Léger","https://ville.montreal.qc.ca/Circulation-Cameras/GEN400.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN400.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen400_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen400_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen400_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen400_ouest.png",
"543","https://ville.montreal.qc.ca/circulation/map/19/543","Rue D'Iberville et rue Jarry","415","19","Villeray–Saint-Michel–Parc-Extension","","45.559081984036","-73.613781466065","Rue D'Iberville","Rue Jarry","https://ville.montreal.qc.ca/Circulation-Cameras/GEN415.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN415.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen415_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen415_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen415_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen415_ouest.png",
